link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
2282,300,[58];,F; ex parte Attorney-General (Qld) [2004]1 Qd R 162 at [58]; R v Hawke [2016]QCA 144. A person may be Queensland,https://jade.io/article/167946/section/140806,jade,Not Required
2285,301,[685].,"offence; see R v Webb [1995]1 Qd R 680 at [685]. See also R v Clarkson, Carroll, and Dodd (1971)55 Cr",https://jade.io/citation/4547194/section/27455,jade,Not Required
2288,301,(1974)34 CLR 426(per,the knowledge of the defendant: see Stuart v The Queen (1974)34 CLR 426(per Jacobs J). It is the defendant’s own subjective state of,https://jade.io/article/63141/section/140006,jade,Not Required
2289,301,(1997)188 CLR 1,"Brennan CJ, Dawson and Toohey JJ in R v Barlow (1997)188 CLR 1 at 13; see also R v Keenan (2009)236 CLR 397",https://jade.io/article/67984,jade,Not Required
2290,301,13;,Toohey JJ in R v Barlow (1997)188 CLR 1 at 13; see also R v Keenan (2009)236 CLR 397 at [118].,https://jade.io/article/67984/section/140067,jade,Not Required
2292,301,[118].,13; see also R v Keenan (2009)236 CLR 397 at [118]. Note the caution in R v AAP [2013]1 Qd R,https://jade.io/article/88983/section/1815,jade,Not Required
2295,301,[27],R v AAP [2013]1 Qd R 244; [2012]QCA 104 at [27] against leading the jury to consider the defendant’s view of,https://jade.io/article/263792/section/140176,jade,Not Required
2297,301,[9];,"at[453-5], (Jacobs J); R v Pascoe [1997]QCA 452(McPherson JA at [9]; Davies JA at[12]). For the importance of the need for",https://jade.io/article/206684/section/8,jade,Not Required
2299,301,[38](Boddice,under s 8 see R v McLennan [2024]QCA 212 at [38](Boddice JA)JA; and at[39]-]43]for examples of how misdirection can occur(Brown JA,https://jade.io/article/1106341/section/1252,jade,Not Required
2302,301,"[85],","unlawful purpose: see R v Keenan (2009)236 CLR 397 at [85], [120]-[121]. See also the suggested direction under sample two commission",https://jade.io/article/88983/section/1599,jade,Not Required
2303,301,[120]-[121].,"purpose: see R v Keenan (2009)236 CLR 397 at [85], [120]-[121]. See also the suggested direction under sample two commission of",https://jade.io/article/88983/section/9611,jade,Not Required
2304,301,Pascoe[1997]QCA 452.,"resulting in death(under that heading below)is taken from R v Pascoe[1997]QCA 452. Note too where there is an ‘escalating’ plan or intention,",https://jade.io/article/206684,jade,Not Required
2306,301,Daniels [2024] QCA 134,"v Thrupp, R v Taiao, R v Walker, R v Daniels [2024] QCA 134 at [13]to[36]. Section 9 Section 9 expands criminal responsibility for","https://plus.lexis.com/apac/search/?pdmfid=1539278&crid=4a8e37df-0efb-483a-9cd2-ac1664037e6a&pdsearchterms=%5B2024%5D%20qca%20134&pdtypeofsearch=searchboxclick&pdsearchtype=SearchBox&pdstartin=&pdpsf=&pdqttype=and&pdquerytemplateid=&pdsf=MTA3MjUyNQ~{}%5Ecases-au,cases-nz~{}%5ECaseBase%2520Cases&ecomp=6t7kk&earg=pdsf&prid=4dc42e62-60f2-4625-a6cd-2eedb91e0c4b",lexis,https://jade.io/article/1084644
2307,301,[13]to[36].,"R v Walker, R v Daniels [2024] QCA 134 at [13]to[36]. Section 9 Section 9 expands criminal responsibility for ‘counselling’ by",https://jade.io/article/1084644/section/756319,jade,Not Required
2313,302,[9],the decision in R v Barlow (1997)188 CLR 1 at [9] (although the amending bill was introduced before the High Court’s,https://jade.io/article/67984/section/8,jade,Not Required
2321,302,[645].,"R v Brien & Paterson [1999]1 Qd R 634 at [645]. A defendant charged under s 302(1)(a)may be convicted of manslaughter,",https://jade.io/article/166041/section/61341,jade,Not Required
2323,302,"[14],","principal offender: see R v Barlow (1997)188 CLR 1 at [14], e.g. diminished responsibility, and R v Hallin [2004]QCA 18. Queensland",https://jade.io/article/67984/section/140848,jade,Not Required
2327,303,[1999]1 Qd R 634.,be convicted of manslaughter: see R v Brien & Paterson [1999]1 Qd R 634. Probable consequence The expression ‘a probable consequence’ used in s,https://jade.io/article/166041,jade,Not Required
2331,304,Criminal Code (Qld).,What follows are legislative references adapted to references to the Criminal Code (Qld). In circumstances where the prosecution allege that a person(X)is an,https://jade.io/article/529633,jade,Not Required
2335,305,"[44],","charged under s 7(1)(b),(c)or(d)–R v Kirkby [2000]2 Qd R 57, [44], [82]. It is however arguable that the rationale behind that",https://jade.io/article/166244/section/140577,jade,Not Required
2336,305,[82].,"under s 7(1)(b),(c)or(d)–R v Kirkby [2000]2 Qd R 57, [44], [82]. It is however arguable that the rationale behind that decision",https://jade.io/article/166244/section/13,jade,Not Required
2342,305,[2011]VSCA 433;,7 kind: see Croxford v The Queen (2011)34 VR 277; [2011]VSCA 433; R v Heaney & Ors [1992]2 VR 531 and R,https://jade.io/article/259063,jade,Not Required
2358,317,76,"was doubted in R v Kirkby [2000]2 Qd R 57, 76 [64], 80-81 [80]-[81]. In R v Triffett (1992)1 Tas R",https://jade.io/article/166244/section/140596,jade,Not Required
2363,317,"294,","plea of guilty. In R v Dalton (2020)3 QR 273, 294, Buss AJA observed that ‘Carter and Savage may have been",https://jade.io/article/708017/section/140172,jade,Not Required
2365,318,219-220;,"7 Attempt, Conspiracy, and Parties to Offence (1988)82 ALR 217, 219-220; Giorgianni v The Queen [1985]HCA 29; (1985)156 CLR 473, 504-505,",https://jade.io/article/67461/section/4134,jade,Not Required
2368,318,"504-505,","219-220; Giorgianni v The Queen [1985]HCA 29; (1985)156 CLR 473, 504-505, notwithstanding the view of Gibbs CJ at 487-488 and Mason",https://jade.io/article/67192/section/140920,jade,Not Required
2369,318,487-488,"CLR 473, 504-505, notwithstanding the view of Gibbs CJ at 487-488 and Mason J at 495). Mere suspicion is not sufficient(R",https://jade.io/article/67192/section/140251,jade,Not Required
2370,318,495).,view of Gibbs CJ at 487-488 and Mason J at 495). Mere suspicion is not sufficient(R v Ancuta [1991]2 Qd R,https://jade.io/article/67192/section/140246,jade,Not Required
2372,318,418-419).,"suspicion is not sufficient(R v Ancuta [1991]2 Qd R 413, 418-419). Receiving and assistance The prosecution must prove some positive act",https://jade.io/citation/407032/section/2615,jade,Not Required
2374,318,207).,"or received that person(R v Winston [1995]2 Qd R 204, 207). Assistance may take many forms, including joining in the removal",https://jade.io/citation/4547197/section/140180,jade,Not Required
2376,318,LR 468);,Crim R 32); disposing of stolen goods(R v Phelan [1964]Crim LR 468); changing the engine number on a stolen vehicle(R v Tevendale,https://jade.io/article/221869,jade,Not Required
2381,318,[1986]Tas R 223).,"making a false statement to the police(Leaman v The Queen [1986]Tas R 223). A person may ‘receive’ another, when the first person accepts",https://jade.io/citation/2751595,jade,Not Required
2383,318,208).,"particular form of assistance(R v Winston [1995]2 Qd R 204, 208). However, the resumption by the defendant and the other person",https://jade.io/citation/4547197/section/140089,jade,Not Required
2394,321,418-419;,"concept (R v Willmot (No 2) [1985]2 Qd R 413, 418-419; see also Cutter v The Queen (1997)71 ALJR 638, 648;",https://jade.io/citation/419008/section/2615,jade,Not Required
2396,321,648;,"418-419; see also Cutter v The Queen (1997)71 ALJR 638, 648; [1997]HCA 7, and the discussion in R v Glebow [2002]",https://jade.io/article/68026/section/140936,jade,Not Required
2405,322,[37]-[40]).,"lack of intent(R v Butler (2006)45 MVR 391; [2006]QCA 51, [37]-[40]). 8.1.3 Suggested Direction [Last reviewed: March 2026] ‘Intent’ and ‘intention’",https://jade.io/article/169202/section/5280,jade,Not Required
2411,323,321-322,"s 289, see R v Stott [2002]2 Qd R 313, 321-322 [23]. A thing that is not objectively dangerous, or dangerous",https://jade.io/article/167138/section/140122,jade,Not Required
2416,323,[26],"R v Thomas [2002] QCA 23, Williams JA noted at [26] that ‘[a]person may be in charge of or have control",https://jade.io/article/167397/section/140175,jade,Not Required
2418,323,"463,","him or her (R v Hodgetts [1990]1 Qd R 456, 463, 464). In R v BBD [2007]1 Qd R 478, 490-491,",https://jade.io/citation/418591/section/140872,jade,Not Required
2419,323,464).,"or her (R v Hodgetts [1990]1 Qd R 456, 463, 464). In R v BBD [2007]1 Qd R 478, 490-491, McMurdo",https://jade.io/citation/418591/section/141023,jade,Not Required
2421,323,"490-491,","463, 464). In R v BBD [2007]1 Qd R 478, 490-491, McMurdo J stated that ‘[w]hat is essential is that a",https://jade.io/article/169511/section/140953,jade,Not Required
2425,324,387;,"or significantly to it(Royall v The Queen (1991)172 CLR 378, 387; [1991]HCA 27). 8.2.3 Suggested Direction [Last reviewed: April 2026] It",https://jade.io/article/67628/section/140656,jade,Not Required
2465,327,292A-292E,"counter-intuitive reasoning in sexual offence trials. They broadly reflect ss 292A-292E of the Criminal Procedure Act 1986 (NSW), and the suggested",https://jade.io/article/275297/section/1346225,jade,Not Required
2468,327,"Criminal Procedure Act 1986 (NSW),","sexual offence trials. They broadly reflect ss 292A-292E of the Criminal Procedure Act 1986 (NSW), and the suggested directions have borrowed on those directions from",https://jade.io/article/275297,jade,Not Required
2471,328,Criminal Law Amendment Act 2000,"of ‘consent’ in s 348, which was inserted by the Criminal Law Amendment Act 2000 (Qld), that it required two elements(at[49]-[50]): ‘… First, there must",https://jade.io/article/345364,jade,Not Required
2475,328,272,"of past behaviour’. In R v Sunderland (2020)5 QR 261, 272 [43], Sofronoff P said: ‘As it is now defined,“consent” requires",https://jade.io/article/757345/section/1154,jade,Not Required
2481,332,103ZS,"matter you must consider in detail. (Where appropriate, address s 103ZS of the Evidence Act 1977): In this trial there is",https://jade.io/article/353262/section/1424725,jade,Not Required
2486,332,103ZZA,"as between different kinds of people. (Where appropriate, address s 103ZZA of the Evidence Act 1977): In this trial there is",https://jade.io/article/353262/section/1424734,jade,Not Required
2491,333,103ZT,"people respond to non-consensual sexual activity. (Where appropriate, address s 103ZT of the Evidence Act 1977): In this trial, there is",https://jade.io/article/353262/section/1424726,jade,Not Required
2496,333,103ZU,"people respond to non-consensual sexual activity. (Where appropriate, address s 103ZU of the Evidence Act 1977): In this trial there is",https://jade.io/article/353262/section/1424727,jade,Not Required
2501,334,103ZW,"but with that direction in mind. (Where appropriate, address s 103ZW of the Evidence Act 1977, amending the list as appropri-",https://jade.io/article/353262/section/1424729,jade,Not Required
2519,337,1,32 to proceedings Evidence Act 1977 (Qld) Part 6B Division 1 – Exclusion of public Part 6B Division 2 – Prohibitions,https://jade.io/article/353262/section/187127,jade,Not Required
2532,337,Crimes,"the legislative provisions in New South Wales(ss 61HI-61HJ of the Crimes Act 1900 (NSW)), Victoria(ss 36-36AA of the Crimes Act 1958",https://jade.io/article/275283,jade,Not Required
2540,338,Criminal Code,"1924 (Tas)), and in the Northern Territory(pt VIA of the Criminal Code Act 1983 (NT)). Section 348AA(2) is in the same terms",https://jade.io/article/699241,jade,Not Required
2574,338,543,"apply in R v Shetty [2005] 2 Qd R 540, 543 [13]-[14] and R v Addley [2019]2 Qd R 46 appear",https://jade.io/article/168932/section/2666,jade,Not Required
2589,345,103ZV,"evidence, but with that direction in mind. (Where appropriate: s 103ZV of the Evidence Act 1977): It is well known that",https://jade.io/article/353262/section/1424728,jade,Not Required
2609,352,"398,","Fatal Offences Against the Person The Queen (1991)172 CLR 378, 398, 411, 423; [1991]HCA 27; see also R v Swan (2020)269",https://jade.io/article/67628/section/140314,jade,Not Required
2610,352,"411,","Offences Against the Person The Queen (1991)172 CLR 378, 398, 411, 423; [1991]HCA 27; see also R v Swan (2020)269 CLR",https://jade.io/article/67628/section/140347,jade,Not Required
2611,352,423;,"Against the Person The Queen (1991)172 CLR 378, 398, 411, 423; [1991]HCA 27; see also R v Swan (2020)269 CLR 663;",https://jade.io/article/67628/section/140004,jade,Not Required
2617,352,"411-412,","treatment’. In Royall v The Queen (1991)172 CLR 378, 387, 411-412, 423, 441; [1991]HCA 27, the High Court endorsed the statement",https://jade.io/article/67628/section/4812,jade,Not Required
2619,352,441;,"Royall v The Queen (1991)172 CLR 378, 387, 411-412, 423, 441; [1991]HCA 27, the High Court endorsed the statement of Burt",https://jade.io/article/67628/section/140423,jade,Not Required
2622,352,161,"in Campbell v The Queen (1980)2 A Crim R 157, 161 that it is enough if juries are told that the",https://jade.io/citation/2360687/section/139991,jade,Not Required
2630,353,67-68).,"defence has been excluded(Masciantonio v The Queen (1995)183 CLR 58, 67-68). The element of intention See Chapter 8.1 Intention. Where, as",https://jade.io/article/188378/section/140384,jade,Not Required
2632,353,490;,"or her conduct (Zaburoni v The Queen (2016)256 CLR 482, 490; [2016]HCA 12, [14]). The plurality(Kiefel, Bell, and Keane JJ)in Zaburoni",https://jade.io/article/460468/section/140243,jade,Not Required
2643,353,[3],"In R v Glebow [2002]QCA 442, Davies JA observed at [3] and [4] that it will sometimes be desirable, and will",https://jade.io/article/167782/section/140887,jade,Not Required
2644,353,[4],"v Glebow [2002]QCA 442, Davies JA observed at [3] and [4] that it will sometimes be desirable, and will not encroach",https://jade.io/article/167782/section/140342,jade,Not Required
2664,363,[161],"in Campbell v The Queen (1980)2 A Crim R 157, [161] that it is enough if juries are told that the",https://jade.io/citation/2360687/section/2125,jade,Not Required
2671,364,Criminal Code and Other,effect on 7 May 2019. It was introduced by the Criminal Code and Other Legislation Amendment Act 2019. Explanatory Notes to the Bill stated,https://jade.io/article/643897,jade,Not Required
2674,365,18(1)(a),"interpreted consistently with the meaning of the term in s 18(1)(a) of the Crimes Act 1900(NSW). As with s 302(1)(aa)in Queensland,",https://jade.io/article/275283/section/93949,jade,Not Required
2678,365,"467,","the High Court in R v Crabbe (1985)156 CLR 464, 467, 468, in concluding that at common law reckless murder required",https://jade.io/article/67185/section/140163,jade,Not Required
2679,365,"468,","High Court in R v Crabbe (1985)156 CLR 464, 467, 468, in concluding that at common law reckless murder required ‘knowledge",https://jade.io/article/67185/section/140459,jade,Not Required
2682,365,"416,","R 131). In Royall v The Queen (1990)172 CLR 378, 416, Deane and Dawson JJ endorsed NSW’s importation of the common",https://jade.io/article/67628/section/140483,jade,Not Required
2685,366,340,"as was explained in Reg v Solomon (1980)1 NSWLR 321, 340 [61]: ‘[Section 18]requires that the accused be proved to be",https://jade.io/article/806974/section/140807,jade,Not Required
2687,366,18]requires,"in Reg v Solomon (1980)1 NSWLR 321, 340 [61]: ‘[Section 18]requires that the accused be proved to be guilty of reckless",https://jade.io/article/806974/section/140348,jade,Not Required
2690,366,(2007)171,107; R v TY (2006)12 VR 557; R v Barrett (2007)171 A Crim R 315). The jury ought to be directed,https://jade.io/article/72379,jade,Not Required
2697,366,"[118],","of murder are left to the jury. In Pemble at [118], Barwick CJ emphasised the need for care in ensuring the",https://jade.io/article/72379/section/1815,jade,Not Required
2700,366,69;,"see La Fontaine v The Queen (1976) 136 CLR 62, 69; R v Barrett (2007)171 A Crim R 315,[326-327]. Coincidence of",https://jade.io/article/66622/section/140000,jade,Not Required
2703,366,436,"causing death In Koani v The Queen (2017)263 CLR 427, 436 [21], the High Court observed that ‘it is axiomatic in",https://jade.io/article/551020/section/140771,jade,Not Required
2705,367,"(2017)263 CLR 427,","the necessaries of life. (b) In Koani v The Queen (2017)263 CLR 427, the High Court concluded a conviction for murder with intent",https://jade.io/article/551020,jade,Not Required
2713,376,"[438],","J observed in Stuart v The Queen (1974)134 CLR 426, [438], even without the words of s 302(3), s 23(2)has the",https://jade.io/article/66506/section/10640,jade,Not Required
2715,376,"[398],","contributed to the death(Royall v The Queen (1991)172 CLR 378, [398], [411], [423]; see also R v Swan (2020)269 CLR 663;",https://jade.io/article/67628/section/19281,jade,Not Required
2716,376,"[411],","to the death(Royall v The Queen (1991)172 CLR 378, [398], [411], [423]; see also R v Swan (2020)269 CLR 663; [2020]HCA",https://jade.io/article/67628/section/14333,jade,Not Required
2717,376,[423];,"the death(Royall v The Queen (1991)172 CLR 378, [398], [411], [423]; see also R v Swan (2020)269 CLR 663; [2020]HCA 11).",https://jade.io/article/67628/section/8281,jade,Not Required
2722,377,"[387],[411-412],[423],[441],","the Person In Royall v The Queen (1991)172 CLR 378, [387],[411-412],[423],[441], the High Court endorsed the statement of Burt CJ in",https://jade.io/article/67628/section/1721,jade,Not Required
2731,378,[431],"consideration, but in Macartney v R [2006]WASCA 29;(2006)31 WAR 416, [431] Steytler P observed it ‘seemingly picks up the old common",https://jade.io/article/10852/section/14721,jade,Not Required
2732,378,(2002) 131 A Crim R 150,"involving violence. As was pointed out in R v Georgiou (2002) 131 A Crim R 150 at 160, the framers of the section have chosen the",https://jade.io/article/167544,jade,Not Required
2733,378,"160,","R v Georgiou (2002) 131 A Crim R 150 at 160, the framers of the section have chosen the words“unlawful purpose”rather",https://jade.io/article/167544/section/139979,jade,Not Required
2735,378,174-175(emphasis,"the unlawful purpose(see Hughes v The King (1951)84 CLR 170, 174-175(emphasis added)). In Hughes v The King (1951)84 CLR 170, 174-175,",https://jade.io/article/64741/section/140818,jade,Not Required
2739,378,"[292],","distinguished in R v Gould & Barnes [1960]Qd R 283, [292], where the Defendants introduced a mixture of glycerine, Dettol and",https://jade.io/citation/2699923/section/3810,jade,Not Required
2741,379,448).,"part of a broader purpose(Stuart v R (1974)134 CLR 426, 448). Jacobs J there observed: ‘[T]here is nothing in Hughes v",https://jade.io/article/66506/section/140054,jade,Not Required
2743,379,[77]).,"may rely upon several unlawful purposes(R v Hayes [2008]QCA 371, [77]). Also see Stuart v R (1974)134 CLR 426,[439-440], where Gibbs",https://jade.io/article/86955/section/141,jade,Not Required
2746,379,160-161).,"has been proved(see R v George [2014]2 Qd R 150, 160-161). The element of ‘likely to endanger human life’ The provision",https://jade.io/article/302466/section/6155,jade,Not Required
2748,379,"292,","human life(see R v Gould & Barnes [1960]Qd R 283, 292, confirmed in Stuart v The Queen (1974)134 CLR 426, [438]).",https://jade.io/citation/2699923/section/140619,jade,Not Required
2788,397,"431-432,","7.1–Attempts. In R v O’Neill [1996]2 Qd R 326 at 431-432, Dowsett J, with whom Pincus JA agreed, explained that s",https://jade.io/article/165345/section/477,jade,Not Required
2791,397,"82,","identified in Barbeler v The Queen [1977]Qd R 80 at 82, namely: 1. the defendant intended to unlawfully kill the complainant;",https://jade.io/citation/2700394/section/140358,jade,Not Required
2800,398,421;,relevant act: Alister v The Queen (1984)154 CLR 404 at 421; Knight v The Queen (1992)175 CLR 495. It would then,https://jade.io/article/188352/section/140187,jade,Not Required
2805,398,501(Brennan,as confirmed in Cutter v R (1997)143 ALR 498 at 501(Brennan CJ and Dawson J). Motive is not intention and is,https://jade.io/article/68026/section/140441,jade,Not Required
2806,399,161Q,Person Aggravation Attempted murder is a prescribed offence under s 161Q Penalties and Sentences Act 1992 and a serious organised crime,https://jade.io/article/352736/section/443071,jade,Not Required
2819,410,7,induced that person to kill themselves. Authorities relating to s 7 of the Criminal Code(Qld) may provide some assistance to trial,https://jade.io/article/529633/section/239,jade,Not Required
2824,410,[33]-[34];,ex parte A-G [2004]1 Qd R 162; [2003]QCA 70 at [33]-[34]; R v Hawke (2016)259 A Crim R 114; [2016]QCA 144,https://jade.io/article/167946/section/3339,jade,Not Required
2830,410,[58]-[59]);,v Hawke (2016)259 A Crim R 114; [2016]QCA 144 at [58]-[59]); • “counsel”(see R v Georgiou(2002)131 A Crim R 150; [2002]QCA,https://jade.io/article/479646/section/4039,jade,Not Required
2833,410,[78]-[79]);,R v Georgiou(2002)131 A Crim R 150; [2002]QCA 206 at [78]-[79]); and • “aid”(see R v Sherrington & Kuchler [2001]QCA 105,https://jade.io/article/167544/section/209,jade,Not Required
2836,410,[12]).,"• “aid”(see R v Sherrington & Kuchler [2001]QCA 105 at [12]). For further discussion of these terms, see Benchbook Chapter 7.3",https://jade.io/article/166959/section/140694,jade,Not Required
2838,410,"[79],","R v Georgiou(2002)131 A Crim R 150; [2002]QCA 206 at [79], such words are ordinary English terms which will not necessarily",https://jade.io/article/167544/section/402,jade,Not Required
2840,410,[10]-[15],"1; [2020]QCA 135. President Sofronoff (Mullins JA agreeing) concluded at [10]-[15] that, as with s 7(1)(c), it is an implicit requirement",https://jade.io/article/753297/section/13731,jade,Not Required
2849,415,222,is not required for the analogous assault provision in s 222 of the Criminal Code(WA). This decision overruled that of Corboy,https://jade.io/article/679228/section/6009,jade,Not Required
2857,415,[22](Holmes,"of intent is required. See R v Chong [2012]QCA 265, [22](Holmes JA), where the jury was not told of the intent",https://jade.io/article/277517/section/140724,jade,Not Required
2862,416,4-6:,"R v Chen [1997]QCA 355 where the court said, at 4-6: ‘There are no doubt cases in which, notwithstanding that offences",https://jade.io/article/165929/section/22923,jade,Not Required
2867,419,"[90],","decision in R v Reid [2007] 1 Qd R 64, [90], [93]-[95]. See also Zaburoni v The Queen [2016]HCA 12; (2016)256",https://jade.io/article/169321/section/1087,jade,Not Required
2868,419,[93]-[95].,"in R v Reid [2007] 1 Qd R 64, [90], [93]-[95]. See also Zaburoni v The Queen [2016]HCA 12; (2016)256 CLR",https://jade.io/article/169321/section/3407,jade,Not Required
2872,419,"[1970]QWN 30,","be noted that in the case of R v Woodward [1970]QWN 30, Douglas J directed the jury that to maim means to",https://jade.io/citation/14655510,jade,Not Required
2873,419,(1980)Cr App R,"another’s personal appearance, while in R v James and James (1980)Cr App R 215 the Court of Appeal held that to disable is",https://jade.io/citation/23039316,jade,Not Required
2877,420,[51]-[55].,"rejected in R v Brannigan; R v Green [2009]QCA 271, [51]-[55]. It may be noted that the definition of attempt in",https://jade.io/article/99642/section/5831,jade,Not Required
2879,420,346,"to s 317(f): R v Leavitt [1985]1 Qd R 343, 346. Aggravation The offence is a prescribed offence under s 161Q",https://jade.io/citation/418388/section/139915,jade,Not Required
2886,424,790,Carter’s Criminal Law of Queensland. Obstruct is defined in s 790 of the Police Powers and Responsibilities Act 2000(Qld) as including,https://jade.io/article/346465/section/42654,jade,Not Required
2890,424,"601,","(1993)118 ALR 596, the Federal Court of Australia held, at 601, that: The effect of all those cases is that a",https://jade.io/article/212480/section/140621,jade,Not Required
2893,425,"395,","duties. In R v Reynhoudt [1962]HCA 23; (1962)107 CLR 381, 395, 397, the High Court of Australia(by a majority)approved the following",https://jade.io/article/65623/section/140407,jade,Not Required
2894,425,"397,","In R v Reynhoudt [1962]HCA 23; (1962)107 CLR 381, 395, 397, the High Court of Australia(by a majority)approved the following statement:",https://jade.io/article/65623/section/140126,jade,Not Required
2900,426,108B.,by an intoxicating substance: Penalties and Sentences Act 1992(Qld) s 108B. See s 365C of the Criminal Code for circumstances in,https://jade.io/article/352736/section/1041,jade,Not Required
2926,435,162-163(Philp,"law and not excused(see R v Knutsen [1963]Qd R 157, 162-163(Philp J); see also Houghton v The Queen [2004]WASCA 20; (2004)144",https://jade.io/citation/2423210/section/140739,jade,Not Required
2929,435,"352,","v The Queen [2004]WASCA 20; (2004)144 A Crim R 343, 352, 366). Note that provocation does not apply as a defence",https://jade.io/article/143131/section/140286,jade,Not Required
2930,435,366).,"The Queen [2004]WASCA 20; (2004)144 A Crim R 343, 352, 366). Note that provocation does not apply as a defence to",https://jade.io/article/143131/section/140011,jade,Not Required
2934,435,21;,"a mere possibility (Boughey v The Queen (1986)161 CLR 10, 21; R v Crossman [2011]2 Qd R 435). ‘Likely’ and ‘probable’",https://jade.io/article/67276/section/140508,jade,Not Required
2947,438,"[3] or suffering”,","In R v Burns [2000]QCA 201, the Court stated at [3] that ‘[t]he essence of that offence under s 320A is the intentional",https://jade.io/article/166629/section/140887,jade,Not Required
2950,438,[28]).,"of bodily harm is required(R v Spies [2018] QCA 36, [28]). Intention ‘Intention’ has no specific legal definition and is to",https://jade.io/article/574622/section/140558,jade,Not Required
2953,438,[27],"v Ping [2006]2 Qd R 69, Chesterman J held at [27] that: The words of s 320A are plain and unambiguous;",https://jade.io/article/169145/section/140176,jade,Not Required
2955,439,[94],"In R v LM [2004]QCA 192, McMurdo P held at [94] that: To convict the appellant, the jury must have been",https://jade.io/article/168446/section/1363,jade,Not Required
2957,439,[47],"R v HAC [2006]QCA 291, where Jerrard JA stated at [47] that: It is not sufficient if different jurors convict on",https://jade.io/article/169396/section/777,jade,Not Required
2989,444,187,"171. There, Mullins JA(McMurdo JA and Boddice J agreeing)held at 187 the trial judge was correct to direct the jury that",https://jade.io/article/725790/section/140083,jade,Not Required
2995,449,"(1988)87 Cr App R 189. purpose of ‘administering’,",into the face of a complainant: see R v Gillard (1988)87 Cr App R 189. In R v Murphy [1996]QCA 256 the majority of the court held that,https://jade.io/citation/3387102,jade,Not Required
2998,449,"[39],","In R v Arnold; Ex parte A-G [2002]QCA 357 at [39], it was stated that ‘[t]he ordinary meaning of the word",https://jade.io/article/167697/section/139989,jade,Not Required
3004,451,8-9:,"In R v S [1996]QCA 93, Fryberg J observed at 8-9: It may be relevant to take into account the quantity",https://jade.io/article/165513/section/140941,jade,Not Required
3007,454,[163]-[164]).,"This is an objective test(R v Zaphir [1978]Qd R 151, [163]-[164]). ‘Likely’ in this context conveys a substantial–a real and not",https://jade.io/citation/2677011/section/4301,jade,Not Required
3011,457,[180]).,"a criminal or unlawful connotation(R v Zaphir [1978]Qd R 151, [180]). In Zaphir, at[164], Wanstall CJ stated that it is sufficient",https://jade.io/citation/2677011/section/3475,jade,Not Required
3025,463,[24]).,"Section 328A contains two offences(see Attorney-General v Harris [1999]QCA 392, [24]). Under s 328A(1)it is an offence to operate a vehicle",https://jade.io/article/166413/section/140603,jade,Not Required
3030,464,583;,"viewed objectively, was dangerous (R v Jiminez (1992)173 CLR 572, 583; McBride v The Queen (1966)115 CLR 44,[50-51]). For the driving",https://jade.io/article/67673/section/140999,jade,Not Required
3033,464,579).,"then due care and attention(R v Jiminez (1992)173 CLR 572, 579). In McBride v The Queen (1966)115 CLR 44, [49-50], the",https://jade.io/article/67673/section/140046,jade,Not Required
3036,464,[50]).,"whether driving was dangerous(McBride v The Queen (1966)115 CLR 44, [50]). When it is alleged that the manner of operation was",https://jade.io/article/65903/section/821,jade,Not Required
3039,465,[15];,"may be raised(see R v Wilson [2009]1 Qd R 476, [15]; see also R v Grimaldi [2011]QCA 114). In relation to",https://jade.io/article/85685/section/140827,jade,Not Required
3042,465,[7],"fact in s 24, see R v Plath [2003]QCA 567, [7] and R v Perham [2016]QCA 123, [34]. Meaning of in",https://jade.io/article/168245/section/140705,jade,Not Required
3045,465,[34].,"Plath [2003]QCA 567, [7] and R v Perham [2016]QCA 123, [34]. Meaning of in ‘any place’ The offence can occur in‘any",https://jade.io/article/463943/section/140626,jade,Not Required
3048,465,[70],"250, Keane JA(with whose reasons Williams JA agreed), approved at [70] a direction to the jury which explained ‘adversely affected by",https://jade.io/article/169002/section/140338,jade,Not Required
3054,470,[1972]VR 305.,available for immediate use as a weapon: Miller v Hrvojevic [1972]VR 305. Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition),https://jade.io/article/537484,jade,Not Required
3058,471,"394,","used. In R v De Simoni (1981)147 CLR 383 at 394, Gibbs CJ stated: [i]nmyopinionthereisnodifferencebetweenusingactualviolencetoanyperson, andusingpersonalviolence to any person. Actual violence",https://jade.io/article/66915/section/140850,jade,Not Required
3063,474,[71]-[78].,"FAK (2016)263 A Crim R 322; [2016]QCA 306, especially at [71]-[78]. The sample direction concerning “guardianship” is drawn from R v",https://jade.io/article/505840/section/21828,jade,Not Required
3079,477,Justice and Other,effect from 3 December 2004 by the Schedule to the Justice and Other Legislation Amendment Act 2004(Qld). Because the physical acts contemplated by,https://jade.io/article/345101,jade,Not Required
3085,478,271-272,"amendments was explained in R v Sunderland (2020)5 QR 261, 271-272 [38]-[42]. The definition of ‘consent’ in s 348 was held",https://jade.io/article/757345/section/9096,jade,Not Required
3138,484,Criminal Code (Consent and,"of fact in relation to consent’ was inserted by the Criminal Code (Consent and Mistake of Fact) and Other Legislation Amendment Act 2021(Qld), which",https://jade.io/article/803637,jade,Not Required
3145,485,[32],indecent assault while performing an ECG. White JA said at [32] that ‘[t]he quality of“indecency”is pre-eminently a question for a jury,https://jade.io/article/209938/section/260,jade,Not Required
