link_id,page_no,link_text,surrounding_text,link_destination,link_domain
2362,317,"(2020)3 QR 273,","person on a plea of guilty. In R v Dalton (2020)3 QR 273, 294, Buss AJA observed that ‘Carter and Savage may have",https://www.queenslandjudgments.com.au/case/id/512865,queenslandjudgments
2371,318,"[1991]2 Qd R 413,","J at 495). Mere suspicion is not sufficient(R v Ancuta [1991]2 Qd R 413, 418-419). Receiving and assistance The prosecution must prove some positive",https://www.queenslandjudgments.com.au/case/id/511826,queenslandjudgments
2373,318,"[1995]2 Qd R 204,","that the defendant assisted or received that person(R v Winston [1995]2 Qd R 204, 207). Assistance may take many forms, including joining in the",https://www.queenslandjudgments.com.au/case/id/504098,queenslandjudgments
2382,318,"[1995]2 Qd R 204,","will then constitute a particular form of assistance(R v Winston [1995]2 Qd R 204, 208). However, the resumption by the defendant and the other",https://www.queenslandjudgments.com.au/case/id/504098,queenslandjudgments
2384,318,"[1995]2 Qd R 204,","sufficient for this element of the offence(see R v Winston [1995]2 Qd R 204, 207). 7.4.3 Suggested Directions [Last reviewed: March 2026] (The trial",https://www.queenslandjudgments.com.au/case/id/504098,queenslandjudgments
2393,321,"[1985]2 Qd R 413,","requests assistance concerning the concept (R v Willmot (No 2) [1985]2 Qd R 413, 418-419; see also Cutter v The Queen (1997)71 ALJR 638,",https://www.queenslandjudgments.com.au/case/id/505512,queenslandjudgments
2403,322,[2007]1 Qd R 64).,of motive’(Keane JA and Chesterman J in R v Reid [2007]1 Qd R 64). Care is to be taken to ensure that adequate reference,https://www.queenslandjudgments.com.au/case/id/502345,queenslandjudgments
2404,322,"[2006]QCA 51,","evidence of lack of intent(R v Butler (2006)45 MVR 391; [2006]QCA 51, [37]-[40]). 8.1.3 Suggested Direction [Last reviewed: March 2026] ‘Intent’ and",https://www.queenslandjudgments.com.au/caselaw/qca/2006/51,queenslandjudgments
2410,323,"[2002]2 Qd R 313,","a dangerous thing for s 289, see R v Stott [2002]2 Qd R 313, 321-322 [23]. A thing that is not objectively dangerous, or",https://www.queenslandjudgments.com.au/case/id/508044,queenslandjudgments
2413,323,[1966]Qd R 411.,held to be a ‘dangerous thing’ in R v Dabelstein [1966]Qd R 411. As to whether the defendant was in charge or in,https://www.queenslandjudgments.com.au/case/id/507808,queenslandjudgments
2414,323,[2002],"jury to determine on the facts. In R v Thomas [2002] QCA 23, Williams JA noted at [26] that ‘[a]person may",https://www.queenslandjudgments.com.au/caselaw/qca/2002/23,queenslandjudgments
2415,323,"QCA 23,","to determine on the facts. In R v Thomas [2002] QCA 23, Williams JA noted at [26] that ‘[a]person may be in",https://www.queenslandjudgments.com.au/caselaw/qca/2002/23,queenslandjudgments
2417,323,"[1990]1 Qd R 456,","was reasonably foreseeable by him or her (R v Hodgetts [1990]1 Qd R 456, 463, 464). In R v BBD [2007]1 Qd R 478,",https://www.queenslandjudgments.com.au/case/id/500448,queenslandjudgments
2420,323,"[2007]1 Qd R 478,","[1990]1 Qd R 456, 463, 464). In R v BBD [2007]1 Qd R 478, 490-491, McMurdo J stated that ‘[w]hat is essential is that",https://www.queenslandjudgments.com.au/case/id/506638,queenslandjudgments
2423,323,[2007]1 Qd R 478).,direction in respect of criminal negligence (see R v BBD [2007]1 Qd R 478). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition),https://www.queenslandjudgments.com.au/case/id/506638,queenslandjudgments
2470,328,"[2019]2 Qd R 528,","element as proven by the prosecution. In R v Makary [2019]2 Qd R 528, Sofronoff P(with whom Bond J agreed) said of the definition",https://www.queenslandjudgments.com.au/case/id/512766,queenslandjudgments
2474,328,"(2020)5 QR 261,","against a pattern of past behaviour’. In R v Sunderland (2020)5 QR 261, 272 [43], Sofronoff P said: ‘As it is now defined,“consent”",https://www.queenslandjudgments.com.au/case/id/512927,queenslandjudgments
2477,328,"[2005]1 Qd R 308,","requirements of the case at hand’. In R v Mrzljak [2005]1 Qd R 308, it was held that a complainant’s intellectual impairment will be",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
2478,328,"[2014] 1 Qd R 44,","capacity to give or withhold consent. See R v Winchester [2014] 1 Qd R 44, for a detailed examination of the subject of consent including",https://www.queenslandjudgments.com.au/case/id/503201,queenslandjudgments
2479,329,[1995]2 Qd R 490).,"this context, consent may be tacit or implied(Horan v Ferguson [1995]2 Qd R 490). Force applied with the consent of the other person will",https://www.queenslandjudgments.com.au/case/id/503482,queenslandjudgments
2480,329,"[2016]2 Qd R 602,","consent is obtained by fraud. See also R v Gee [2016]2 Qd R 602, dealing with an assault on an infant and what conduct",https://www.queenslandjudgments.com.au/case/id/512574,queenslandjudgments
2573,338,"[2005] 2 Qd R 540,","reverse onus defences did not apply in R v Shetty [2005] 2 Qd R 540, 543 [13]-[14] and R v Addley [2019]2 Qd R 46",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
2576,338,[2019]2 Qd R 46,"2 Qd R 540, 543 [13]-[14] and R v Addley [2019]2 Qd R 46 appear to be apposite. Nonetheless, the trial judge must decide",https://www.queenslandjudgments.com.au/case/id/512743,queenslandjudgments
2577,339,[1995]2 Qd R 490).,these offences. Consent may be tacit or implied(Horan v Ferguson [1995]2 Qd R 490). Force applied with the consent of the other person will,https://www.queenslandjudgments.com.au/case/id/503482,queenslandjudgments
2578,339,"[2016] 2 Qd R 602,","consent is obtained by fraud. See also R v Gee [2016] 2 Qd R 602, dealing with an assault on an infant and what conduct",https://www.queenslandjudgments.com.au/case/id/512574,queenslandjudgments
2626,352,[2022]QCA 216.,This approach was affirmed as correct in R v Koko [2022]QCA 216. The element of unlawfulness Section 291 provides that ‘[i]t is,https://www.queenslandjudgments.com.au/caselaw/qca/2022/216,queenslandjudgments
2640,353,"[1985]2 Qd R 413,","requests assistance concerning the concept (R v Willmot (No 2) [1985]2 Qd R 413, 418-419). In R v Glebow [2002]QCA 442, Davies JA observed",https://www.queenslandjudgments.com.au/case/id/505512,queenslandjudgments
2642,353,"[2002]QCA 442,","2) [1985]2 Qd R 413, 418-419). In R v Glebow [2002]QCA 442, Davies JA observed at [3] and [4] that it will",https://www.queenslandjudgments.com.au/caselaw/qca/2002/442,queenslandjudgments
2738,378,"[1960]Qd R 283,","section. Hughes was distinguished in R v Gould & Barnes [1960]Qd R 283, [292], where the Defendants introduced a mixture of glycerine, Dettol",https://www.queenslandjudgments.com.au/case/id/507913,queenslandjudgments
2742,379,"[2008]QCA 371,","so it may rely upon several unlawful purposes(R v Hayes [2008]QCA 371, [77]). Also see Stuart v R (1974)134 CLR 426,[439-440], where",https://www.queenslandjudgments.com.au/caselaw/qca/2008/371,queenslandjudgments
2745,379,"[2014]2 Qd R 150,","whether the unlawful purpose has been proved(see R v George [2014]2 Qd R 150, 160-161). The element of ‘likely to endanger human life’ The",https://www.queenslandjudgments.com.au/case/id/511325,queenslandjudgments
2747,379,"[1960]Qd R 283,","likely to endanger human life(see R v Gould & Barnes [1960]Qd R 283, 292, confirmed in Stuart v The Queen (1974)134 CLR 426,",https://www.queenslandjudgments.com.au/case/id/507913,queenslandjudgments
2752,379,"[1960]Qd R 283,[291-293]).","be likely to endanger human life(R v Gould & Barnes [1960]Qd R 283,[291-293]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://www.queenslandjudgments.com.au/case/id/507913,queenslandjudgments
2787,397,[1996]2 Qd R 326,"to commit offences”–see Benchbook Chapter 7.1–Attempts. In R v O’Neill [1996]2 Qd R 326 at 431-432, Dowsett J, with whom Pincus JA agreed, explained",https://www.queenslandjudgments.com.au/case/id/507584,queenslandjudgments
2789,397,"[1985]1 Qd R 343,","viz, unlawfully killing another. Dowsett J distinguished R v Leavitt [1985]1 Qd R 343, where the Court of Criminal Appeal held that s 4",https://www.queenslandjudgments.com.au/case/id/500750,queenslandjudgments
2790,397,[1977]Qd R 80,"of s 4, as identified in Barbeler v The Queen [1977]Qd R 80 at 82, namely: 1. the defendant intended to unlawfully kill",https://www.queenslandjudgments.com.au/case/id/504799,queenslandjudgments
2793,398,[1985]2 Qd R 413(where,"meaning, have resulted in error: R v Willmot (No 2) [1985]2 Qd R 413(where the misdirection referred to knowledge of probable consequences); R v",https://www.queenslandjudgments.com.au/case/id/505512,queenslandjudgments
2795,398,[1994]QCA 554(where,probable consequences); R v Hughes (1994)76 A Crim R 177; [1994]QCA 554(where the misdirection referred to foresight of consequences and desire to,https://www.queenslandjudgments.com.au/caselaw/qca/1994/554,queenslandjudgments
2844,415,[1995]2 Qd R 490.,"required. Consent may be tacit or implied: Horan v Ferguson [1995]2 Qd R 490. In particular, a certain amount of physical contact is inevitable",https://www.queenslandjudgments.com.au/case-download/id/503482,queenslandjudgments
2845,415,"[2016]2 Qd R 602,","ordinary conduct of everyday life. See also R v Gee [2016]2 Qd R 602, dealing with an assault on an infant. The Queensland Court",https://www.queenslandjudgments.com.au/case-download/id/512574,queenslandjudgments
2846,415,"[2016]QDC 308,","physical application of force. In Isitt v Commissioner of Police [2016]QDC 308, Smith DCJA held that proof of intention was required. Note,",https://www.queenslandjudgments.com.au/caselaw/qdc/2016/308,queenslandjudgments
2858,415,[2015]QCA 277,words indicating an intention of assaulting. See R v Agius [2015]QCA 277 for a discussion as to whether there is a relevant,https://www.queenslandjudgments.com.au/case-download/id/90625,queenslandjudgments
2860,416,[1991]2 Qd R 309,"is relied upon by the prosecution: see R v Morrow [1991]2 Qd R 309 and R v Chen [1997]QCA 355 where the court said,",https://www.queenslandjudgments.com.au/case-download/id/503393,queenslandjudgments
2863,416,[2012]QCA 258,for decision in each case’. See also R v Aplin [2012]QCA 258 for an illustration of a case where the indictment was,https://www.queenslandjudgments.com.au/case-download/id/78402,queenslandjudgments
2866,419,"R v Reid [2007] 1 Qd R 64,","the particular result. This accords with the majority decision in R v Reid [2007] 1 Qd R 64, [90], [93]-[95]. See also Zaburoni v The Queen [2016]HCA 12;",https://www.queenslandjudgments.com.au/case/id/502345,queenslandjudgments
2878,420,"[1985]1 Qd R 343,","Code has no application to s 317(f): R v Leavitt [1985]1 Qd R 343, 346. Aggravation The offence is a prescribed offence under s",https://www.queenslandjudgments.com.au/case/id/500750,queenslandjudgments
2891,425,[1978]Qd R 303.,if they are able to escape custody: Dellit v Small [1978]Qd R 303. The prosecution does not need to prove that the defendant,https://www.queenslandjudgments.com.au/case/id/508885,queenslandjudgments
2902,429,"R v Reid [2007] 1 Qd R 64,","the particular result. This accords with the majority decision in R v Reid [2007] 1 Qd R 64, [90], [93]-[95]. See also Zaburoni v The Queen [2016]HCA 12;",https://www.queenslandjudgments.com.au/case/id/502345,queenslandjudgments
2914,430,"[1985]1 Qd R 343,","Code has no application to s 317(f): R v Leavitt [1985]1 Qd R 343, 346. Aggravation The offence is a prescribed offence under s",https://www.queenslandjudgments.com.au/case/id/500750,queenslandjudgments
2921,434,"[2015]QCA 136,","the case of R v Lovell; Ex parte Attorney-General (Qld) [2015]QCA 136, the Court of Appeal held that a disfigurement which is",https://www.queenslandjudgments.com.au/case-download/id/88907,queenslandjudgments
2924,435,R v Knutsen,"grievous bodily harm was contrary to law and not excused(see R v Knutsen [1963]Qd R 157, 162-163(Philp J); see also Houghton v The",https://www.queenslandjudgments.com.au/case-download/id/507783,queenslandjudgments
2925,435,"[1963]Qd R 157,","was contrary to law and not excused(see R v Knutsen [1963]Qd R 157, 162-163(Philp J); see also Houghton v The Queen [2004]WASCA 20;",https://www.queenslandjudgments.com.au/case-download/id/507783,queenslandjudgments
2935,435,[2011]2 Qd R 435).,"v The Queen (1986)161 CLR 10, 21; R v Crossman [2011]2 Qd R 435). ‘Likely’ and ‘probable’ when used in the Criminal Code are",https://www.queenslandjudgments.com.au/case-download/id/507234,queenslandjudgments
2946,438,"[2000]QCA 201, intentional infliction","and may be temporary or permanent. In R v Burns [2000]QCA 201, the Court stated at [3] that ‘[t]he essence of that offence under",https://www.queenslandjudgments.com.au/caselaw/qca/2000/201,queenslandjudgments
2948,438,[2018],"permanent’. No proof of bodily harm is required(R v Spies [2018] QCA 36, [28]). Intention ‘Intention’ has no specific legal definition",https://www.queenslandjudgments.com.au/caselaw/qca/2018/36,queenslandjudgments
2949,438,"QCA 36,","No proof of bodily harm is required(R v Spies [2018] QCA 36, [28]). Intention ‘Intention’ has no specific legal definition and is",https://www.queenslandjudgments.com.au/caselaw/qca/2018/36,queenslandjudgments
2952,438,"Ping [2006]2 Qd R 69,","482; [2016]HCA 12. See further Chapter 8.1–Intention. In R v Ping [2006]2 Qd R 69, Chesterman J held at [27] that: The words of s",https://www.queenslandjudgments.com.au/case/id/501354,queenslandjudgments
2954,439,"[2004]QCA 192,","intentionally inflicted severe pain or suffering. In R v LM [2004]QCA 192, McMurdo P held at [94] that: To convict the appellant,",https://www.queenslandjudgments.com.au/caselaw/qca/2004/192,queenslandjudgments
2956,439,"[2006]QCA 291,","misdirection on this issue was discussed in R v HAC [2006]QCA 291, where Jerrard JA stated at [47] that: It is not",https://www.queenslandjudgments.com.au/caselaw/qca/2006/291,queenslandjudgments
2962,441,"[1993]1 Qd R 643,[645-646](McPherson","penetrated, not merely the cuticle or outer skin(R v Jervis [1993]1 Qd R 643,[645-646](McPherson ACJ)). It does not matter how the wound was inflicted.",https://www.queenslandjudgments.com.au/case/id/505370,queenslandjudgments
2986,444,[2023]QCA 265.,involving the restriction of breathing(as discussed in R v WCA [2023]QCA 265. There is no transitional provision for the amendment. Because the,https://www.queenslandjudgments.com.au/caselaw/qca/2023/265,queenslandjudgments
2988,444,(2020)4 QR 171.,"considered by the Court of Appeal in R v HBZ (2020)4 QR 171. There, Mullins JA(McMurdo JA and Boddice J agreeing)held at 187",https://www.queenslandjudgments.com.au/case/id/512889,queenslandjudgments
2990,444,[2018]QDCPR 56,under s 315A. It was held in R v TM [2018]QDCPR 56 that s 270 of the Criminal Code(prevention of repetition of,https://www.queenslandjudgments.com.au/caselaw/qdcpr/2018/56,queenslandjudgments
2991,444,"[2015]2 Qd R 307,","reached by the Court of Appeal in R v Major [2015]2 Qd R 307, and that of Hart J in R v Sleep [1966]Qd",https://www.queenslandjudgments.com.au/case/id/512469,queenslandjudgments
2992,444,"[1966]Qd R 47,","307, and that of Hart J in R v Sleep [1966]Qd R 47, and should be approached with caution. 10.8.3 Suggested direction [Last",https://www.queenslandjudgments.com.au/case/id/510188,queenslandjudgments
3003,451,"[1996]QCA 93,","R v Barton (1931)25 QJPR 81. In R v S [1996]QCA 93, Fryberg J observed at 8-9: It may be relevant to",https://www.queenslandjudgments.com.au/caselaw/qca/1996/93,queenslandjudgments
3006,454,"[1978]Qd R 151,","or made apprehensive. This is an objective test(R v Zaphir [1978]Qd R 151, [163]-[164]). ‘Likely’ in this context conveys a substantial–a real and",https://www.queenslandjudgments.com.au/case/id/501925,queenslandjudgments
3008,454,[1997]1 Qd R 623).,"e.g, the comments of Pincus JA in R v T [1997]1 Qd R 623). Section 1 of the Criminal Code contains definitions of ‘dwelling’,‘premises’,",https://www.queenslandjudgments.com.au/case/id/507343,queenslandjudgments
3010,457,"[1978]Qd R 151,","in itself involve a criminal or unlawful connotation(R v Zaphir [1978]Qd R 151, [180]). In Zaphir, at[164], Wanstall CJ stated that it is",https://www.queenslandjudgments.com.au/case/id/501925,queenslandjudgments
3012,457,"[1978]Qd R 151,[163-164]).","made apprehensive. This is an objective test(see R v Zaphir [1978]Qd R 151,[163-164]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://www.queenslandjudgments.com.au/case/id/501925,queenslandjudgments
3024,463,"[1999]QCA 392,","March 2025] Section 328A contains two offences(see Attorney-General v Harris [1999]QCA 392, [24]). Under s 328A(1)it is an offence to operate a",https://www.queenslandjudgments.com.au/caselaw/qca/1999/392,queenslandjudgments
3038,465,"[2009]1 Qd R 476,","24, 25, and 31, may be raised(see R v Wilson [2009]1 Qd R 476, [15]; see also R v Grimaldi [2011]QCA 114). In relation",https://www.queenslandjudgments.com.au/case/id/502013,queenslandjudgments
3047,465,"[2006]1 Qd R 250,","adversely affected by an intoxicating substance. In R v Anderson [2006]1 Qd R 250, Keane JA(with whose reasons Williams JA agreed), approved at [70]",https://www.queenslandjudgments.com.au/case/id/503514,queenslandjudgments
3062,474,"[2016]QCA 306,","drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306, especially at [71]-[78]. The sample direction concerning “guardianship” is drawn",https://www.queenslandjudgments.com.au/caselaw/qca/2016/306,queenslandjudgments
3084,478,"(2020)5 QR 261,","prior to those amendments was explained in R v Sunderland (2020)5 QR 261, 271-272 [38]-[42]. The definition of ‘consent’ in s 348 was",https://www.queenslandjudgments.com.au/case/id/512927,queenslandjudgments
3113,481,[1996]1 Qd R 641:,to adapt the words at 646 of R v Shaw [1996]1 Qd R 641: ‘Under 347 consent refers to a subjective state of mind,https://www.queenslandjudgments.com.au/case/id/501179,queenslandjudgments
3114,482,[2005]1 Qd R 308,11 Sexual Offences In R v Mrzljak [2005]1 Qd R 308 it was held that a complainant’s intellectual impairment will be,https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
3131,484,(2020),"mind the observation of Sofronoff P in R v Sunderland (2020) 5 QR 261, 275 [55]; [2020]QCA 156,[55]that‘[e]ach summing up must",https://www.queenslandjudgments.com.au/case/id/512927,queenslandjudgments
3132,484,"5 QR 261,","the observation of Sofronoff P in R v Sunderland (2020) 5 QR 261, 275 [55]; [2020]QCA 156,[55]that‘[e]ach summing up must be tailor-made to",https://www.queenslandjudgments.com.au/case/id/512927,queenslandjudgments
3135,484,"[2020]QCA 156,[55]that‘[e]ach","in R v Sunderland (2020) 5 QR 261, 275 [55]; [2020]QCA 156,[55]that‘[e]ach summing up must be tailor-made to fit the requirements of",https://www.queenslandjudgments.com.au/caselaw/qca/2020/156,queenslandjudgments
3146,485,"[2009]2 Qd R 463,","for their deliberation and decision’. See also R v Rae [2009]2 Qd R 463, where it was held that a direction that the acts",https://www.queenslandjudgments.com.au/case/id/507134,queenslandjudgments
3179,494,[2019]2,"also the reasoning for analogous provisions in R v Addley [2019]2 Qd R 46, following R v Shetty [2005]2 Qd R",https://www.queenslandjudgments.com.au/case/id/512743,queenslandjudgments
3180,494,"Qd R 46,","the reasoning for analogous provisions in R v Addley [2019]2 Qd R 46, following R v Shetty [2005]2 Qd R 540, [13]-[14]. See",https://www.queenslandjudgments.com.au/case/id/512743,queenslandjudgments
3181,494,"Shetty [2005]2 Qd R 540,","R v Addley [2019]2 Qd R 46, following R v Shetty [2005]2 Qd R 540, [13]-[14]. See s 215(5A)for a defence to a circumstance of",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3238,514,"[2009]QCA 128,","and 2. Knowingly possessed the material. See R v Campbell [2009]QCA 128, [57], [58], [61] and [63] for observations about the concept",https://www.queenslandjudgments.com.au/caselaw/qca/2009/128,queenslandjudgments
3264,521,"[1996]2 Qd R 326,","person with an impairment of the mind(see R v O’Neill [1996]2 Qd R 326, 432). See s 216(4)(a)for a defence available to a person",https://www.queenslandjudgments.com.au/case/id/507584,queenslandjudgments
3266,521,[2013],"s 216(4)(b), in R v Little(2013)231 A Crim R 145; [2013] QCA 223, [26] it was observed that the phrase takes",https://www.queenslandjudgments.com.au/caselaw/qca/2013/223,queenslandjudgments
3267,521,"QCA 223,","216(4)(b), in R v Little(2013)231 A Crim R 145; [2013] QCA 223, [26] it was observed that the phrase takes its ordinary",https://www.queenslandjudgments.com.au/caselaw/qca/2013/223,queenslandjudgments
3269,521,"[2006]QCA 242,","utilisation’ was referred to with approval. In R v Libke [2006]QCA 242, [100] a direction that sexual exploitation means taking advantage of",https://www.queenslandjudgments.com.au/caselaw/qca/2006/242,queenslandjudgments
3283,531,"[1984] 2 Qd R 545,","of the Court of Criminal Appeal in R v Bryant [1984] 2 Qd R 545, are not essential to the meaning of ‘indecency’: see R",https://www.queenslandjudgments.com.au/case/id/506721,queenslandjudgments
3286,531,"[2011]QCA 19,","however in R v Jones (2011)209 A Crim R 379; [2011]QCA 19, [32] it was held that The quality of‘indecency’is pre-eminently a",https://www.queenslandjudgments.com.au/caselaw/qca/2011/19/pdf-view,queenslandjudgments
3288,531,"[1981]Qd R 209,","taken from the ruling in R v Lockwood; ex-parte Attorney-General [1981]Qd R 209, which was concerned with the meaning of the term for",https://www.queenslandjudgments.com.au/case/id/511983,queenslandjudgments
3289,531,"[1997]1 Qd R 623,","the usual allegation is of deliberation. In R v T [1997]1 Qd R 623, 630 it was confirmed that for the purposes of the",https://www.queenslandjudgments.com.au/case/id/507343,queenslandjudgments
3291,531,[2005]2,"appellate authority, however the reasoning applied in R v Shetty [2005]2 Qd R 540, esp at [13]-[14](followed in R v Addley",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3292,531,"Qd R 540,","authority, however the reasoning applied in R v Shetty [2005]2 Qd R 540, esp at [13]-[14](followed in R v Addley [2018]QCA 125)suggests that",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3294,531,[2018]QCA 125)suggests,"Qd R 540, esp at [13]-[14](followed in R v Addley [2018]QCA 125)suggests that in such a case the prosecution would have to",https://www.queenslandjudgments.com.au/caselaw/qca/2018/125,queenslandjudgments
3304,545,R v,some way contributed to the removal of the child: compare R v Johnson [1957] St R 594. The term ‘detain’ should be,https://www.queenslandjudgments.com.au/case/id/510813,queenslandjudgments
3305,545,Johnson [1957] St R 594.,contributed to the removal of the child: compare R v Johnson [1957] St R 594. The term ‘detain’ should be given its ordinary and natural,https://www.queenslandjudgments.com.au/case/id/510813,queenslandjudgments
3306,545,"[2004]2 Qd R 672,","in confinement’ and ‘hold back, delay, stop’: (R v Awang [2004]2 Qd R 672, 677 [21](Williams JA)). Proscribed act A proscribed act is an",https://www.queenslandjudgments.com.au/case/id/502399,queenslandjudgments
3320,547,(2021)7 QR 140;,"of a trial, see the observations in R v Bartkowski (2021)7 QR 140; [2021]QCA 1, [23]-[26], [42], [44]-[47], [59] which considered an identical",https://www.queenslandjudgments.com.au/case/id/512983,queenslandjudgments
3321,547,"[2021]QCA 1,","see the observations in R v Bartkowski (2021)7 QR 140; [2021]QCA 1, [23]-[26], [42], [44]-[47], [59] which considered an identical definition of",https://www.queenslandjudgments.com.au/caselaw/qca/2021/1,queenslandjudgments
3326,547,[2004]1 Qd R 162,Cullinane J in R v F; ex parte Attorney-General (Qld) [2004]1 Qd R 162 concerning the meaning of the word in the context of,https://www.queenslandjudgments.com.au/case/id/501169,queenslandjudgments
3330,548,"[2018]QCA 125,","to prove elements of the offence see R v Addley [2018]QCA 125, following R v Shetty [2005]2 Qd R 540, [13]-[14]. See",https://www.queenslandjudgments.com.au/caselaw/qca/2018/125,queenslandjudgments
3331,548,"[2005]2 Qd R 540,","see R v Addley [2018]QCA 125, following R v Shetty [2005]2 Qd R 540, [13]-[14]. See s 228G for the power to order forfeiture",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3342,557,[1996]1,term ‘deals with’ has been taken from R v S [1996]1 Qd R 559. The first sample directions concerning ‘indecency’ will,https://www.queenslandjudgments.com.au/case/id/500604,queenslandjudgments
3343,557,Qd R 559.,"‘deals with’ has been taken from R v S [1996]1 Qd R 559. The first sample directions concerning ‘indecency’ will often be sufficient,",https://www.queenslandjudgments.com.au/case/id/500604,queenslandjudgments
3345,557,"[2011]QCA 19,","however in R v Jones (2011)209 A Crim R 379; [2011]QCA 19, [32] it was held that: ‘The quality of“indecency”is pre-eminently a",https://www.queenslandjudgments.com.au/caselaw/qca/2011/19,queenslandjudgments
3349,558,[2016]QCA 306,drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306 esp at [71]-[78]. The sample direction concerning guardianship is drawn,https://www.queenslandjudgments.com.au/caselaw/qca/2016/306,queenslandjudgments
3361,562,"(Qld) [2004] 1 Qd R 162, [33]-[34]","has been taken from R v F; ex parte Attorney-General (Qld) [2004] 1 Qd R 162, [33]-[34] which was concerned with the meaning of the term for",https://www.queenslandjudgments.com.au/case/id/501169,queenslandjudgments
3364,563,"[2016]QCA 306,","drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306, [71]-[78]. The sample direction concerning guardianship is drawn from R",https://www.queenslandjudgments.com.au/caselaw/qca/2016/306,queenslandjudgments
3381,567,"[2011]QCA 19,","however in R v Jones (2011)209 A Crim R 379; [2011]QCA 19, [32], a Sexual Assault case, it was held that: The",https://www.queenslandjudgments.com.au/caselaw/qca/2011/19,queenslandjudgments
3383,568,"[2020]QCA 192,","sample direction may be appropriate. Note, however, R v McGrady [2020]QCA 192, [46]-[47], where Fraser JA observed that whether or not touching",https://www.queenslandjudgments.com.au/caselaw/qca/2020/192,queenslandjudgments
3385,568,"[2016]QCA 306,","drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306, [71]-[78]. The sample direction concerning guardianship is drawn from R",https://www.queenslandjudgments.com.au/caselaw/qca/2016/306,queenslandjudgments
3398,572,[1981]Qd R 209,taken from the ruling in R v Lockwood; ex-parte Attorney-General [1981]Qd R 209 which was concerned with the meaning of the term for,https://www.queenslandjudgments.com.au/case/id/511983,queenslandjudgments
3403,573,"[2016]QCA 306,","drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306, [71]-[78]. The sample direction concerning guardianship is drawn from R",https://www.queenslandjudgments.com.au/caselaw/qca/2016/306,queenslandjudgments
3415,576,[1981]Qd R 209,taken from the ruling in R v Lockwood; ex-parte Attorney-General [1981]Qd R 209 which was concerned with the meaning of the term for,https://www.queenslandjudgments.com.au/case/id/511983,queenslandjudgments
3418,577,[2005]2,"appellate authority, however the reasoning applied in R v Shetty [2005]2 Qd R 540, [13]-[14](followed in R v Addley [2018]QCA 125)suggests",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3419,577,"Qd R 540,","authority, however the reasoning applied in R v Shetty [2005]2 Qd R 540, [13]-[14](followed in R v Addley [2018]QCA 125)suggests that in such",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3421,577,[2018]QCA 125)suggests,"Shetty [2005]2 Qd R 540, [13]-[14](followed in R v Addley [2018]QCA 125)suggests that in such a case the prosecution would have to",https://www.queenslandjudgments.com.au/caselaw/qca/2018/125,queenslandjudgments
3422,577,"[2016]QCA 306,","drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306, [71]-[78]. The sample direction concerning guardianship is drawn from R",https://www.queenslandjudgments.com.au/caselaw/qca/2016/306,queenslandjudgments
3437,582,"[2005]2 Qd R 540,","appellate authority, however the reasoning applied in R v Shetty [2005]2 Qd R 540, [13]-[14](followed in R v Addley [2018]QCA 125)suggests that in such",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3439,582,[2018]QCA 125)suggests,"Shetty [2005]2 Qd R 540, [13]-[14](followed in R v Addley [2018]QCA 125)suggests that in such a case the prosecution would have to",https://www.queenslandjudgments.com.au/caselaw/qca/2018/125,queenslandjudgments
3440,582,"[2016]QCA 306,","drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306, [71]-[78]. The sample direction concerning guardianship is drawn from R",https://www.queenslandjudgments.com.au/caselaw/qca/2016/306,queenslandjudgments
3476,590,"(2022)10 QR 477,","Respect of the Unlawful Sexual Acts? In R v BDF (2022)10 QR 477, the Court of Appeal considered whether an unlawful sexual relationship",https://www.queenslandjudgments.com.au/case/id/513082,queenslandjudgments
3497,597,"[2019]2 Qd R 46,","intention, see Benchbook Chapter 8.1– Intention. In R v Addley [2019]2 Qd R 46, [51] and R v Webb [2018]QCA 102, the Court of",https://www.queenslandjudgments.com.au/case/id/512743,queenslandjudgments
3499,597,"[2018]QCA 102,","Addley [2019]2 Qd R 46, [51] and R v Webb [2018]QCA 102, the Court of Appeal considered that s 218A(1)creates two offences:",https://www.queenslandjudgments.com.au/caselaw/qca/2018/102,queenslandjudgments
