link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link,match_score,potential_jade_link_text,potential_jade_link,link_text_match
4174,776,Section 229G–Procuring,229G (repealed) 16.2.1 Legislation [Last reviewed: March 2025] Criminal Code Section 229G–Procuring engagement in prostitution 16.2.2 Commentary [Last reviewed: March 2025] The, https://www.legislation.qld.gov.au/view/html/inforce/2023-12-01/act-1899-009 ,qld,,0.344371,Criminal Code (Decriminalising Sex Work) and Other Legislation, https://jade.io/article/1115819 ,No Match
3795,678,Section 359B–,"October 2025] Criminal Code Section 359A– Definitions for unlawful stalking Section 359B– What is unlawful stalking, intimidation, harassment or abuse Section 359C–", https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009 ,qld,,0.344595,Domestic and Family Violence, https://jade.io/article/966844 ,No Match
411,64,Section 21R–,of protected witness if person charged has no legal representative Section 21R– Jury direction 2.9.2 Commentary [Last reviewed: February 2026] If a, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.344828,1977, https://jade.io/article/353262 ,No Match
3460,588,Section 229B–Repeated,s 229B 11.23.1 Legislation [Last reviewed: May 2026] Criminal Code Section 229B–Repeated sexual conduct with a child 11.23.2 Commentary [Last reviewed: May, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.344828,The Criminal, https://jade.io/article/679228 ,No Match
3488,594,Section 228I–Producing,s 228I 11.25.1 Legislation [Last reviewed: March 2025] Criminal Code Section 228I–Producing or supplying child abuse object Section 228K–Defence for ss 228I, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.344828,Criminal Code (Child, https://jade.io/article/766598 ,No Match
594,84,Section 102–Weight,"previous statement, if proved, to be evidence of facts stated Section 102–Weight to be attached to evidence 2.15.2 Commentary [Last reviewed: February", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.345382,"Evidence Act 1977,", https://jade.io/article/353262 ,No Match
2818,410,Section 311–Aiding,s 311 9.7.1 Legislation [Last reviewed: October 2024] Criminal Code Section 311–Aiding suicide 9.7.2 Commentary [Last reviewed: October 2024] The defendant must, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.345679,Code(Qld), https://jade.io/article/529633 ,No Match
1891,262,Section 132BA,Prohibited directions etc. in relation to credibility of complainant’s evidence. Section 132BA – Delay in prosecuting offence. Section 162 – Application of, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.346774,4A, https://jade.io/article/422536/section/42367 ,No Match
2124,282,Section 103X–Application,be given before evidence is adduced and may be repeated Section 103X–Application of subdivision 2 to trial by judge or magistrate sitting, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.347458,Evidence Act 1977, https://jade.io/article/353262 ,No Match
3506,601,Section 1,[Last reviewed: October 2024] Criminal Code Section 222 - Incest Section 1 - Definition of adult Section 6 - Definition of penile, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.347458,Criminal Law (Child, https://jade.io/article/344632 ,No Match
2127,282,Section 103ZA–Direction,direct jury Section 103Z–Content of general direction about domestic violence Section 103ZA–Direction about self-defence in response to domestic violence Section 103ZB–Examples of, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.348101,Domestic and Family Violence Protection (Combating Coercive Control) and Other Legislation Amendment, https://jade.io/article/966844 ,No Match
2427,327,Section 347,September 2024 8.3.1 Legislation [Last reviewed: May 2026] Criminal Code Section 347 – Definitions for ch 32 Section 348 – Meaning of, https://www.legislation.qld.gov.au/view/html/2024-09-22/act-1899-009 ,qld,,0.348214,"Act 1977),", https://jade.io/article/353262 ,No Match
3565,616,Section 227C,Recordings in Breach of Privacy Section 207A–definitions for this chapter Section 227C –Prescribes circumstances where a person will not be criminally responsible, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.348485,"2024(Qld),", https://jade.io/article/1067156 ,No Match
4085,745,Section 145A,Code Section 142 - Escape by persons in lawful custody Section 145A - Sections 141 to 144 do not apply to certain, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.349515,2000(Qld))., https://jade.io/article/345381 ,No Match
1889,262,Section 103ZZ,complaint. Section 103ZY – Direction on differences in complainant’s account. Section 103ZZ – Direction on lack of complaint or delay in making, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.349776,Evidence Act 1977, https://jade.io/article/353262 ,No Match
4224,786,Section 28–Intoxication,Intentional Intoxication 17.3.1 Legislation [Last reviewed: April 2026] Criminal Code Section 28–Intoxication 17.3.2 Commentary [Last reviewed: April 2026] Section 28(2)makes it clear, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.350515,141-142)., https://jade.io/citation/2421024/section/140781 ,No Match
1841,257,Section 103ZO–Application,5.1.1 Legislation [Last reviewed: March 2026] Evidence Act 1977 (Qld) Section 103ZO–Application of division Section 103ZQ–When directions under subdivisions 3 and 4, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.35102,Act 1977, https://jade.io/article/353262 ,No Match
3593,622,Section 227C and 227B,"to that definition–the terms ‘visually record’,‘private act’ and ‘private place’ Section 227C – Persons who are not criminally responsible for offences against ss 223,", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.35102,"(Qld),", https://jade.io/article/353262 ,No Match
3341,557,Section 636–Evidence,treatment of children under 16 Section 229–Knowledge of age immaterial Section 636–Evidence of blood relationship 11.16.2 Commentary [Last reviewed: June 2025] The, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.35206,1992 (Qld), https://jade.io/article/352736 ,No Match
699,98,Section 30–Where,"to interpret between a prisoner, defendant or witness and others Section 30–Where witness and prisoner are of different languages—first interpreter’s oaths 2.22.2", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1867-012 ,qld,,0.352941,Evidence Act 1977, https://jade.io/article/353262 ,No Match
3759,668,Section 391–,363–Child-stealing Section 22–Ignorance of the law—bona fide claim of right Section 391– Definition of stealing 12.2.2 Commentary [Last reviewed: April 2025] Section, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.352941,Consolidation Act 1935(SA))stated, https://jade.io/article/511278 ,No Match
3798,678,Section 359E–,"conduct which is not unlawful stalking, intimidation, harassment or abuse Section 359E– Punishment of unlawful stalking, intimidation, harassment or abuse Section 359F–", https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009 ,qld,,0.353333,Domestic and Family Violence, https://jade.io/article/966844 ,No Match
3799,678,Section 359F–,"Section 359E– Punishment of unlawful stalking, intimidation, harassment or abuse Section 359F– Court may restrain unlawful stalking, intimidation, harassment or abuse 12.6.2", https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009 ,qld,,0.354098,Domestic and Family Violence, https://jade.io/article/966844 ,No Match
486,74,Section 102,impairment of the mind Section 99–Withholding statement from jury room Section 102 –Weight to be attached to evidence 2.12.2 Commentary [Last reviewed:, https://www.legislation.qld.gov.au/view/whole/html/inforce/current/act-1977-047 ,qld,,0.35443,Evidence Act 1977)., https://jade.io/article/353262 ,No Match
3625,628,Section 227C and 227B,"223–Distributing intimate images Section 207A–Definition of ‘distribute’ and ‘intimate image’ Section 227C –Persons who are not criminally responsible for offences against ss 223, 227A", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.355072,Evidence Act 1977, https://jade.io/article/353262 ,No Match
2194,295,Section 542–Conspiracy,reviewed: March 2026] Criminal Code Section 541–Conspiracy to commit crime Section 542–Conspiracy to commit other offences Section 543–Other conspiracies 7.2.2 Commentary [Last, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.357388,Code (Cth), https://jade.io/article/216608 ,No Match
4013,734,Section 4–Definitions,Drugs Misuse Act 1986 (Qld) Section 5–Trafficking in dangerous drugs Section 4–Definitions Section 129–Evidentiary provisions 14.2.2 Commentary [Last reviewed: December 2024] The, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036 ,qld,,0.358566,(Qld), https://jade.io/article/366403 ,No Match
2128,282,Section 103ZB–Examples,"violence Section 103ZA–Direction about self-defence in response to domestic violence Section 103ZB–Examples of behaviour, or patterns of behaviour, that may constitute domestic", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.358779,103CB., https://jade.io/article/353262/section/1377261 ,No Match
2118,282,Section 103CB–Evidence,6.1.1 Legislation [Last reviewed: March 2026] Evidence Act 1977 (Qld) Section 103CB–Evidence of domestic violence Section 103SA–Judge may request indication from the, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.36,1977, https://jade.io/article/353262 ,No Match
3797,678,Section 359D–,"What is immaterial for unlawful stalking, intimidation, harassment or abuse Section 359D– Particular conduct which is not unlawful stalking, intimidation, harassment or", https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009 ,qld,,0.36,Domestic and Family Violence, https://jade.io/article/966844 ,No Match
3071,477,Section 348A,committed partly or wholly on or before 23 September 2024) Section 348A – Mistake of fact in relation to consent(offences committed partly, https://www.legislation.qld.gov.au/view/html/inforce/2024-08-30/act-1899-009 ,qld,,0.360656,The Criminal, https://jade.io/article/679228 ,No Match
3974,730,Section 4–Definitions,2024] Drugs Misuse Act 1986 (Qld) Section 9–Possessing dangerous drugs Section 4–Definitions Section 129–Evidentiary provisions 14.1.2 Commentary [Last reviewed: December 2024] The, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036 ,qld,,0.36214,(Qld), https://jade.io/article/366403 ,No Match
2119,282,Section 103SA–Judge,2026] Evidence Act 1977 (Qld) Section 103CB–Evidence of domestic violence Section 103SA–Judge may request indication from the parties Section 103T–Request for direction, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.362205,103CB., https://jade.io/article/353262/section/1377261 ,No Match
1951,268,Section 103ZZB,"Evidence Act 1977 Section 132BA - Delay in prosecuting offence Section 103ZZB - Prohibited directions, etc. in relation to credibility of complainant’s", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.362869,1977, https://jade.io/article/353262 ,No Match
3187,498,Section 228A–Involving,April 2005) 11.7.1 Legislation [Last reviewed: October 2024] Criminal Code Section 228A–Involving a child in making child exploitation material. Section 207A–Definitions for, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.363636,1, https://jade.io/article/529695/section/32 ,No Match
2122,282,Section 103V–Judge,direction to jury about self-defence in response to domestic violence Section 103V–Judge may direct jury about domestic violence on own initiative Section, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.364261,Domestic and Family Violence Protection (Combating Coercive Control) and Other Legislation Amendment, https://jade.io/article/966844 ,No Match
2120,282,Section 103T–Request,domestic violence Section 103SA–Judge may request indication from the parties Section 103T–Request for direction to jury about domestic violence Section 103U–Request for, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.364341,Evidence Act, https://jade.io/article/353262 ,No Match
3480,592,Section 228J–Possessing,s 228J 11.24.1 Legislation [Last reviewed: March 2025] Criminal Code Section 228J–Possessing child abuse object Section 228K–Defence for ss 228I and 228J, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.365019,Criminal Code (Child, https://jade.io/article/766598 ,No Match
1886,262,Section 103B,of preliminary complaint in sexual offences and domestic violence offences. Section 103B – Meaning of domestic violence offence. Section 103ZD – Direction, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.365854,103ZY, https://jade.io/article/353262/section/1424732 ,No Match
3116,483,Section 245–Definition,Legislation [Last reviewed: January 2026] Criminal Code Section 352–Sexual assaults Section 245–Definition of ‘assault’ Section 347–Definitions for ch 32(assault) Section 348–Meaning of, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.367347,13–Replacement, https://jade.io/article/1067156/section/704 ,No Match
409,64,Section 21N–No,Evidence Act 1977 (Qld) Section 21M –Meaning of protected witness Section 21N–No cross-examination of protected witness by person charged Section 21O– Procedure, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.368,"Act 1977,", https://jade.io/article/353262 ,No Match
410,64,Section 21O–,witness Section 21N–No cross-examination of protected witness by person charged Section 21O– Procedure for cross-examination of protected witness if person charged has, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.370079,Evidence Act, https://jade.io/article/353262 ,No Match
698,98,Section 29–Interpreters’,"28–Interpreters’ oath for the arraignment—to interpret between prisoner and others Section 29–Interpreters’ oath to interpret between a prisoner, defendant or witness and", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1867-012 ,qld,,0.37037,27–Interpreters’, https://jade.io/article/353373/section/687 ,No Match
3507,601,Section 6,Section 222 - Incest Section 1 - Definition of adult Section 6 - Definition of penile intercourse Section 636 - Evidence of, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.372881,Acts Interpretation Act 1954., https://jade.io/article/529695 ,No Match
1566,215,Section 17,4.20.1 Legislation [Last reviewed: March 2026] Evidence Act 1977 (Qld) Section 17 –How far a party may discredit the party’s own witness, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.373444,Evidence Act, https://jade.io/article/353262 ,No Match
996,142,Section 56–Discharge,Verdict 3.7.1 Legislation [Last reviewed: March 2026] Jury Act 1995(Qld) Section 56–Discharge or death of individual juror Section 57–Continuation of trial with, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042 ,qld,,0.375,Criminal Code, https://jade.io/article/679228 ,No Match
2508,337,Section 348–Consent,2026] Criminal Code Section 347 – Definitions for ch 32 Section 348–Consent Section 348AA – Circumstances in which there is no consent, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,https://jade.io/article/699241/section/10479,0.375,(NT))., https://jade.io/article/699241 ,Match
998,142,Section 59–Verdict,57–Continuation of trial with less than full number of jurors Section 59–Verdict in criminal cases for particular offences must be unanimous Section, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042 ,qld,https://jade.io/article/352986/section/1898,0.376682,59, https://jade.io/article/352986/section/1898 ,Match
1585,219,Section 132B,4.21.1 Legislation [Last reviewed: February 2026] Evidence Act 1977 (Qld) Section 132B – Prohibited direction in relation to doubts regarding truthfulness or, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.376923,"Act 1977,", https://jade.io/article/353262 ,No Match
4014,734,Section 129–Evidentiary,Act 1986 (Qld) Section 5–Trafficking in dangerous drugs Section 4–Definitions Section 129–Evidentiary provisions 14.2.2 Commentary [Last reviewed: December 2024] The defendant must, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036 ,qld,,0.377104,Drugs Misuse Act 1986 (Qld), https://jade.io/article/366403 ,No Match
3796,678,Section 359C–,"Section 359B– What is unlawful stalking, intimidation, harassment or abuse Section 359C– What is immaterial for unlawful stalking, intimidation, harassment or abuse", https://www.legislation.qld.gov.au/view/html/2023-03-22/act-1899-009 ,qld,,0.378378,Domestic and Family Violence, https://jade.io/article/966844 ,No Match
1570,215,Section 102–Weight,"previous statement, if proved, to be evidence of facts stated Section 102–Weight to be attached to evidence Section 103ZO – Application of", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.378601,Evidence Act, https://jade.io/article/353262 ,No Match
960,139,Section 59A–Verdict,Act 1995(Qld) Section 56– Discharge or death of individual juror Section 59A–Verdict in criminal cases for other offences 3.6.2 Commentary [Last reviewed:, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042 ,qld,,0.378855,56(1), https://jade.io/article/352986/section/6926 ,No Match
3117,483,Section 347–Definitions,2026] Criminal Code Section 352–Sexual assaults Section 245–Definition of ‘assault’ Section 347–Definitions for ch 32(assault) Section 348–Meaning of consent Section 348A–Mistake of, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.37931,13–Replacement, https://jade.io/article/1067156/section/704 ,No Match
3882,703,Section 391–Punishment,s 409 13.5.1 Legislation [Last reviewed: February 2025] Criminal Code Section 391–Punishment of stealing Section 409–Definition of robbery Section 411–Punishment of robbery, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.380597,(Qld), https://jade.io/article/352736 ,No Match
4084,745,Section 142,s 142 15.4.1 Legislation [Last reviewed: January 2025] Criminal Code Section 142 - Escape by persons in lawful custody Section 145A -, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.381356,(1996)86 A Crim R 542., https://jade.io/citation/2309967 ,No Match
3318,547,Section 218B,Criminal Code 11.15.1 Legislation [Last reviewed: October 2024] Criminal Code Section 218B - Grooming child under 16 years or parent or carer, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.381395,161Q, https://jade.io/article/352736/section/443071 ,No Match
1508,206,Section 15–Questioning,4.17.1 Legislation [Last reviewed: March 2026] Evidence Act 1977 (Qld) Section 15–Questioning a person charged in a criminal proceeding Section 15A–Questioning of, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.38247,Evidence Act 1977, https://jade.io/article/353262 ,No Match
576,80,Section 21AW–,Division 4C – Intermediaries Section 21A– Evidence of special witnesses Section 21AW– Instructions to be given to jury 2.14.2 Commentary [Last reviewed:, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.382609,21AZL, https://jade.io/article/353262/section/1137401 ,No Match
4443,808,Section 24–Mistake,Pre-September 2024 17.9.1 Legislation [Last reviewed: March 2026] Criminal Code Section 24–Mistake of fact Section 348A – Mistake of fact in relation, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.383673,(Qld), https://jade.io/article/353262 ,No Match
2121,282,Section 103U–Request,parties Section 103T–Request for direction to jury about domestic violence Section 103U–Request for direction to jury about self-defence in response to domestic, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.385542,Evidence Act, https://jade.io/article/353262 ,No Match
1892,262,Section 162,of complainant’s evidence. Section 132BA – Delay in prosecuting offence. Section 162 – Application of s 94A to sexual offences and domestic, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.387931,4A, https://jade.io/article/422536/section/42367 ,No Match
2351,317,Section 10–Accessories,the Fact 7.4.1 Legislation [Last reviewed: March 2026] Criminal Code Section 10–Accessories after the fact Section 307– Accessory after the fact to, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.387931,207)., https://jade.io/citation/4547197/section/140180 ,No Match
332,56,Section 9E–Principles,evidence Section 9C–Expert evidence about witness’s ability to give evidence Section 9E–Principles for dealing with a child witness 2.7.2 Commentary [Last reviewed:, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.38843,Evidence Act 1977, https://jade.io/article/353262 ,No Match
330,56,Section 9B–Competency,Section 9–Presumption as to competency Section 9A–Competency to give evidence Section 9B–Competency to give sworn evidence Section 9C–Expert evidence about witness’s ability, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.389513,Evidence Act, https://jade.io/article/353262 ,No Match
999,142,Section 59A–Verdict,59–Verdict in criminal cases for particular offences must be unanimous Section 59A–Verdict in criminal cases for other offences 3.7.2 Commentary [Last reviewed:, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042 ,qld,,0.390625,The Criminal, https://jade.io/article/679228 ,No Match
1569,215,Section 101–,"be cross-examined as to written statement without being shown it Section 101– Witness’s previous statement, if proved, to be evidence of facts", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.392308,Evidence Act 1977., https://jade.io/article/353262 ,No Match
4012,734,Section 5–Trafficking,Legislation [Last reviewed: December 2024] Drugs Misuse Act 1986 (Qld) Section 5–Trafficking in dangerous drugs Section 4–Definitions Section 129–Evidentiary provisions 14.2.2 Commentary, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036 ,qld,,0.394052,Act 1986 (Qld), https://jade.io/article/366403 ,No Match
268,44,Section 619–Speeches,Unrepresented Defendant 2.4.1 Legislation [Last reviewed: January 2026] Criminal Code Section 619–Speeches by counsel Criminal Practice Rules 1999 (Qld) Rule 50 –, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.394265,21R–Jury, https://jade.io/article/353262/section/12471 ,No Match
3118,483,Section 348–Meaning,assaults Section 245–Definition of ‘assault’ Section 347–Definitions for ch 32(assault) Section 348–Meaning of consent Section 348A–Mistake of fact in relation to consent, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.394265,13–Replacement, https://jade.io/article/1067156/section/704 ,No Match
1885,262,Section 94A,5.3.1 Legislation [Last reviewed: January 2026] Evidence Act 1977 (Qld) Section 94A –Admissibility of preliminary complaint in sexual offences and domestic violence, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.395604,(Qld)., https://jade.io/article/1067156 ,No Match
3973,730,Section 9–Possessing,Legislation [Last reviewed: December 2024] Drugs Misuse Act 1986 (Qld) Section 9–Possessing dangerous drugs Section 4–Definitions Section 129–Evidentiary provisions 14.1.2 Commentary [Last, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1986-036 ,qld,,0.395833,1986(Qld), https://jade.io/article/366403 ,No Match
177,27,Section 51–Jury,2.2.1 Legislation [Last reviewed: May 2026] Jury Act 1995 (Qld) Section 51–Jury to be informed of charge in criminal trial Section 69A–Inquiries, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042 ,qld,,0.398104,Jury Act, https://jade.io/article/352986 ,No Match
755,110,Section 52–Inspections,Demonstrations 2.23.1 Legislation [Last reviewed: February 2026] Jury Act 1995(Qld) Section 52–Inspections and views 2.23.2 Commentary [Last reviewed: February 2026] Section 52, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042 ,qld,,0.4,Jury Act, https://jade.io/article/352986 ,No Match
1887,262,Section 103ZD,violence offences. Section 103B – Meaning of domestic violence offence. Section 103ZD – Direction about lack of complaint or delay in making, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.4,103B, https://jade.io/article/353262/section/7072 ,No Match
2195,295,Section 543–Other,541–Conspiracy to commit crime Section 542–Conspiracy to commit other offences Section 543–Other conspiracies 7.2.2 Commentary [Last reviewed: March 2026] A conspiracy is, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.4,Code (Cth), https://jade.io/article/216608 ,No Match
2522,337,Section 161–Application,"Sub-division 3 – Directions to jury—consent and mistake of fact Section 161–Application of part 6B, divs 1–3 to criminal proceedings 8.4.2 Commentary", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.4,Evidence, https://jade.io/article/353262 ,No Match
1793,245,Section 132BAA–Prohibited,103ZZB–Prohibited direction etc. in relation to credibility of complainant’s evidence Section 132BAA–Prohibited directions etc. in relation to the reliability of children’s evidence, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.401434,Act 1977, https://jade.io/article/353262 ,No Match
2123,282,Section 103W–Direction,103V–Judge may direct jury about domestic violence on own initiative Section 103W–Direction may be given before evidence is adduced and may be, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.401434,Domestic and Family Violence Protection (Combating Coercive Control) and Other Legislation Amendment, https://jade.io/article/966844 ,No Match
4510,813,Section 754–,of intention to rely on expert evidence under s 348A Section 754– Offences charged before or after the commencement Section 761– Application, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.40566,Evidence Act, https://jade.io/article/353262 ,No Match
380,59,Section 20B–Definitions,Section 21AAA–Exclusion of particular persons while particular evidence is presented Section 20B–Definitions for division Schedule 3–Dictionary 2.8.2 Commentary [Last reviewed: February 2026], https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.405694,Act 1977., https://jade.io/article/353262 ,No Match
3481,592,Section 228K–Defence,reviewed: March 2025] Criminal Code Section 228J–Possessing child abuse object Section 228K–Defence for ss 228I and 228J 11.24.2 Commentary [Last reviewed: March, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.405904,Criminal Code (Child, https://jade.io/article/766598 ,No Match
3695,641,Section 349–Rape(current),Immaterial(current) Section 215–Engaging in penile intercourse with child under 16(current) Section 349–Rape(current) Acts Interpretation Act 1954 (Qld) Section 20– Saving of operation, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.405904,"Acts Interpretation Act 1954,", https://jade.io/article/529695 ,No Match
3726,653,Section 349–Rape(current),Immaterial(current) Section 215–Engaging in penile intercourse with child under 16(current) Section 349–Rape(current) Acts Interpretation Act 1954 (Qld) Section 20– Saving of operation, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.405904,"Acts Interpretation Act 1954,", https://jade.io/article/529695 ,No Match
4648,839,Section 1–Definitions,Movable Property 17.15.1 Legislation [Last reviewed: April 2026] Criminal Code Section 1–Definitions Section 22 –Ignorance of the law—bona fide claim of right, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.407407,"BPR 14,816.", https://jade.io/citation/2735731 ,No Match
408,64,Section 21M,2.9.1 Legislation [Last reviewed: February 2026] Evidence Act 1977 (Qld) Section 21M –Meaning of protected witness Section 21N–No cross-examination of protected witness, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.41129,"1977,", https://jade.io/article/353262 ,No Match
3489,594,Section 228K–Defence,2025] Criminal Code Section 228I–Producing or supplying child abuse object Section 228K–Defence for ss 228I and 228J 11.25.2 Commentary [Last reviewed: March, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009 ,qld,,0.412214,Criminal Code (Child, https://jade.io/article/766598 ,No Match
592,84,Section 18–Proof,17–How far a party may discredit the party’s own witness Section 18–Proof of previous inconsistent statement of witness Section 101– Witness’s previous, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.412281,Evidence Act, https://jade.io/article/353262 ,No Match
1888,262,Section 103ZY,Direction about lack of complaint or delay in making complaint. Section 103ZY – Direction on differences in complainant’s account. Section 103ZZ –, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.412281,Act 1977, https://jade.io/article/353262 ,No Match
2437,327,Section 161,"(ss 103ZS–103ZW) – Directions to jury—consent and mistake of fact Section 161 – Application of part 6B, divs 1–3 to criminal proceedings", https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.419048,Evidence, https://jade.io/article/353262 ,No Match
418,67,Section 103ZE,2.10.1 Legislation [Last reviewed: February 2026] Evidence Act 1977 (Qld) Section 103ZE –Court to exclude public while complainant gives evidence 2.10.2 Commentary, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.419355,Act 1977, https://jade.io/article/353262 ,No Match
575,80,Section 21A–,reviewed: March 2026] Evidence Act 1977(Qld) Division 4C – Intermediaries Section 21A– Evidence of special witnesses Section 21AW– Instructions to be given, https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047 ,qld,,0.419753,Evidence Act 1977., https://jade.io/article/353262 ,No Match
