link_id,page_no,link_text,surrounding_text,link_destination,link_domain
2332,419,"[1970]QWN 30,","be noted that in the case of R v Woodward [1970]QWN 30, Douglas J directed the jury that to maim means to",https://jade.io/citation/14655510,jade
2333,419,(1980)Cr App R,"another’s personal appearance, while in R v James and James (1980)Cr App R 215 the Court of Appeal held that to disable is",https://jade.io/citation/23039316,jade
2334,419,215,while in R v James and James (1980)Cr App R 215 the Court of Appeal held that to disable is to,https://jade.io/citation/23039316,jade
2335,420,"[2009]QCA 271,","a projectile–was rejected in R v Brannigan; R v Green [2009]QCA 271, [51]-[55]. It may be noted that the definition of attempt",https://jade.io/article/99642,jade
2336,420,[51]-[55].,"rejected in R v Brannigan; R v Green [2009]QCA 271, [51]-[55]. It may be noted that the definition of attempt in",https://jade.io/article/99642/section/5831,jade
2337,420,"[1985]1 Qd R 343,","Code has no application to s 317(f): R v Leavitt [1985]1 Qd R 343, 346. Aggravation The offence is a prescribed offence under s",https://jade.io/citation/418388,jade
2338,420,346.,"to s 317(f): R v Leavitt [1985]1 Qd R 343, 346. Aggravation The offence is a prescribed offence under s 161Q",https://jade.io/citation/418388/section/139915,jade
2339,420,161Q,"346. Aggravation The offence is a prescribed offence under s 161Q Penalties and Sentences Act 1992, so a serious organised crime",https://jade.io/article/352736/section/443071,jade
2340,420,"Penalties and Sentences Act 1992,","Aggravation The offence is a prescribed offence under s 161Q Penalties and Sentences Act 1992, so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2341,420,"1992,","a prescribed offence under s 161Q Penalties and Sentences Act 1992, so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2342,424,790,Carter’s Criminal Law of Queensland. Obstruct is defined in s 790 of the Police Powers and Responsibilities Act 2000(Qld) as including,https://jade.io/article/346465/section/42654,jade
2343,424,Police Powers and Responsibilities Act 2000(Qld),"of Queensland. Obstruct is defined in s 790 of the Police Powers and Responsibilities Act 2000(Qld) as including ‘hinder, resist and attempt to obstruct’. Police officer",https://jade.io/article/346465,jade
2344,424,2000(Qld),"in s 790 of the Police Powers and Responsibilities Act 2000(Qld) as including ‘hinder, resist and attempt to obstruct’. Police officer",https://jade.io/article/346465,jade
2345,424,"(1993)118 ALR 596,","of Public Prosecutions (No 1 of 1993); R v K (1993)118 ALR 596, the Federal Court of Australia held, at 601, that: The",https://jade.io/article/212480,jade
2346,424,"601,","(1993)118 ALR 596, the Federal Court of Australia held, at 601, that: The effect of all those cases is that a",https://jade.io/article/212480/section/140621,jade
2347,425,[1978]Qd R 303.,if they are able to escape custody: Dellit v Small [1978]Qd R 303. The prosecution does not need to prove that the defendant,https://jade.io/citation/2420782,jade
2348,425,[1962]HCA 23;,"execution of his or her duties. In R v Reynhoudt [1962]HCA 23; (1962)107 CLR 381, 395, 397, the High Court of Australia(by",https://jade.io/article/65623,jade
2349,425,"395,","duties. In R v Reynhoudt [1962]HCA 23; (1962)107 CLR 381, 395, 397, the High Court of Australia(by a majority)approved the following",https://jade.io/article/65623/section/140407,jade
2350,425,"397,","In R v Reynhoudt [1962]HCA 23; (1962)107 CLR 381, 395, 397, the High Court of Australia(by a majority)approved the following statement:",https://jade.io/article/65623/section/140126,jade
2351,425,161Q,"instrument. The offence is also a prescribed offence under s 161Q of the Penalties and Sentences Act 1992, so a serious",https://jade.io/article/352736/section/443071,jade
2352,425,"Penalties and Sentences Act 1992,","is also a prescribed offence under s 161Q of the Penalties and Sentences Act 1992, so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2353,425,"1992,","offence under s 161Q of the Penalties and Sentences Act 1992, so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2354,426,Penalties and Sentences Act 1992(Qld),while the defendant was adversely affected by an intoxicating substance: Penalties and Sentences Act 1992(Qld) s 108B. See s 365C of the Criminal Code for,https://jade.io/article/352736,jade
2355,426,1992(Qld),adversely affected by an intoxicating substance: Penalties and Sentences Act 1992(Qld) s 108B. See s 365C of the Criminal Code for,https://jade.io/article/352736,jade
2356,426,108B.,by an intoxicating substance: Penalties and Sentences Act 1992(Qld) s 108B. See s 365C of the Criminal Code for circumstances in,https://jade.io/article/352736/section/1041,jade
2357,429,"[2007]1 Qd R 64,","This accords with the majority decision in R v Reid [2007]1 Qd R 64, [90], [93]-[95]. See [2016]HCA 12also Zaburoni v The Queen ;",https://jade.io/article/169321,jade
2358,429,"[90],","majority decision in R v Reid [2007]1 Qd R 64, [90], [93]-[95]. See [2016]HCA 12also Zaburoni v The Queen ; (2016)256",https://jade.io/article/169321/section/1087,jade
2359,429,[93]-[95].,"decision in R v Reid [2007]1 Qd R 64, [90], [93]-[95]. See [2016]HCA 12also Zaburoni v The Queen ; (2016)256 CLR",https://jade.io/article/169321/section/3407,jade
2360,429,[2016]HCA 12also,"R v Reid [2007]1 Qd R 64, [90], [93]-[95]. See [2016]HCA 12also Zaburoni v The Queen ; (2016)256 CLR 482, 490 [14],",https://jade.io/article/460468,jade
2361,429,"(2016)256 CLR 482,","[90], [93]-[95]. See [2016]HCA 12also Zaburoni v The Queen ; (2016)256 CLR 482, 490 [14], where Kiefel, Bell, and Keane JJ held that:",https://jade.io/article/460468,jade
2362,429,490,"[2016]HCA 12also Zaburoni v The Queen ; (2016)256 CLR 482, 490 [14], where Kiefel, Bell, and Keane JJ held that: Where",https://jade.io/article/460468/section/140848,jade
2363,429,"[14],","12also Zaburoni v The Queen ; (2016)256 CLR 482, 490 [14], where Kiefel, Bell, and Keane JJ held that: Where proof",https://jade.io/article/460468/section/140848,jade
2364,429,"[1970]QWN 30,","be noted that in the case of R v Woodward [1970]QWN 30, Douglas J directed the jury that to maim means to",https://jade.io/citation/14655510,jade
2365,429,(1980)Cr App R,"another’s personal appearance, while in R v James and James (1980)Cr App R 215 the Court of Appeal held that to disable is",https://jade.io/citation/23039316,jade
2366,429,215,while in R v James and James (1980)Cr App R 215 the Court of Appeal held that to disable is to,https://jade.io/citation/23039316,jade
2367,430,"[2009]QCA 271,","a projectile–was rejected in R v Brannigan; R v Green [2009]QCA 271, [51]-[55]. It may be noted that the definition of attempt",https://jade.io/article/99642,jade
2368,430,[51]-[55].,"rejected in R v Brannigan; R v Green [2009]QCA 271, [51]-[55]. It may be noted that the definition of attempt in",https://jade.io/article/99642/section/5831,jade
2369,430,"[1985]1 Qd R 343,","Code has no application to s 317(f): R v Leavitt [1985]1 Qd R 343, 346. Aggravation The offence is a prescribed offence under s",https://jade.io/citation/418388,jade
2370,430,346.,"to s 317(f): R v Leavitt [1985]1 Qd R 343, 346. Aggravation The offence is a prescribed offence under s 161Q",https://jade.io/citation/418388/section/139915,jade
2371,430,161Q,"346. Aggravation The offence is a prescribed offence under s 161Q Penalties and Sentences Act 1992, so a serious organised crime",https://jade.io/article/352736/section/443071,jade
2372,430,"Penalties and Sentences Act 1992,","Aggravation The offence is a prescribed offence under s 161Q Penalties and Sentences Act 1992, so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2373,430,"1992,","a prescribed offence under s 161Q Penalties and Sentences Act 1992, so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2374,434,"[2015]QCA 136,","the case of R v Lovell; Ex parte Attorney-General (Qld) [2015]QCA 136, the Court of Appeal held that a disfigurement which is",https://jade.io/article/401393,jade
2375,434,(2020)269 CLR 663;,significant or substantial cause of the injury(Swan v The Queen (2020)269 CLR 663; Royall v The Queen (1991)172 CLR 378). Formatting Tests (Test,https://jade.io/article/722112,jade
2376,434,(1991)172 CLR 378).,v The Queen (2020)269 CLR 663; Royall v The Queen (1991)172 CLR 378). Formatting Tests (Test Edition) 434 Test publisher for QLD bench,https://jade.io/article/67628,jade
2377,435,"[1963]Qd R 157,","was contrary to law and not excused(see R v Knutsen [1963]Qd R 157, 162-163(Philp J); see also Houghton v The Queen [2004]WASCA 20;",https://jade.io/citation/2423210,jade
2378,435,162-163(Philp,"law and not excused(see R v Knutsen [1963]Qd R 157, 162-163(Philp J); see also Houghton v The Queen [2004]WASCA 20; (2004)144",https://jade.io/citation/2423210/section/140739,jade
2379,435,[2004]WASCA 20;,"R 157, 162-163(Philp J); see also Houghton v The Queen [2004]WASCA 20; (2004)144 A Crim R 343, 352, 366). Note that provocation",https://jade.io/article/143131,jade
2380,435,"352,","v The Queen [2004]WASCA 20; (2004)144 A Crim R 343, 352, 366). Note that provocation does not apply as a defence",https://jade.io/article/143131/section/140286,jade
2381,435,366).,"The Queen [2004]WASCA 20; (2004)144 A Crim R 343, 352, 366). Note that provocation does not apply as a defence to",https://jade.io/article/143131/section/140011,jade
2382,435,(1973)133 CLR,apply as a defence to s 320(Kaporonovski v The Queen (1973)133 CLR 209). Meaning of ‘likely’ The third limb of the definition,https://jade.io/article/66420,jade
2383,435,209).,a defence to s 320(Kaporonovski v The Queen (1973)133 CLR 209). Meaning of ‘likely’ The third limb of the definition of,https://jade.io/article/66420,jade
2384,435,"(1986)161 CLR 10,","chance; more than a mere possibility (Boughey v The Queen (1986)161 CLR 10, 21; R v Crossman [2011]2 Qd R 435). ‘Likely’ and",https://jade.io/article/67276,jade
2385,435,21;,"a mere possibility (Boughey v The Queen (1986)161 CLR 10, 21; R v Crossman [2011]2 Qd R 435). ‘Likely’ and ‘probable’",https://jade.io/article/67276/section/140508,jade
2386,435,[2011]2 Qd R 435).,"v The Queen (1986)161 CLR 10, 21; R v Crossman [2011]2 Qd R 435). ‘Likely’ and ‘probable’ when used in the Criminal Code are",https://jade.io/article/253344,jade
2387,435,161Q,"to have had, knowledge of the kind identified in s 161Q of the Penalties and Sentences Act 1992 (Qld). It is",https://jade.io/article/352736/section/443071,jade
2388,435,Penalties and Sentences Act 1992 (Qld).,knowledge of the kind identified in s 161Q of the Penalties and Sentences Act 1992 (Qld). It is also a circumstance of aggravation if the offender,https://jade.io/article/352736,jade
2389,435,(Qld).,in s 161Q of the Penalties and Sentences Act 1992 (Qld). It is also a circumstance of aggravation if the offender,https://jade.io/article/352736,jade
2390,436,108B,"(If the prosecution pleads the circumstance of aggravation under s 108B of the Penalties and Sentences Act 1992, insert before the",https://jade.io/article/352736/section/1041,jade
2391,436,Penalties and,"pleads the circumstance of aggravation under s 108B of the Penalties and Sentences Act 1992, insert before the third element): The[place where",https://jade.io/article/352736,jade
2392,436,"Sentences Act 1992,","circumstance of aggravation under s 108B of the Penalties and Sentences Act 1992, insert before the third element): The[place where the act relied",https://jade.io/article/352736,jade
2393,437,161Q,a serious organised crime circum- stance of aggravation under s 161Q of the Penalties and Sentences Act 1992): At the time,https://jade.io/article/352736/section/443071,jade
2394,437,Penalties and Sentences Act 1992):,crime circum- stance of aggravation under s 161Q of the Penalties and Sentences Act 1992): At the time the offence was committed[or at any time,https://jade.io/article/352736,jade
2395,438,"[2000]QCA 201, intentional infliction","and may be temporary or permanent. In R v Burns [2000]QCA 201, the Court stated at [3] that ‘[t]he essence of that offence under",https://jade.io/article/166629,jade
2396,438,"201, infliction","may be temporary or permanent. In R v Burns [2000]QCA 201, the Court stated at [3] that ‘[t]he essence of that offence",https://jade.io/article/166629,jade
2397,438,"[3] or suffering”,","In R v Burns [2000]QCA 201, the Court stated at [3] that ‘[t]he essence of that offence under s 320A is the intentional",https://jade.io/article/166629/section/140887,jade
2398,438,[2018],"permanent’. No proof of bodily harm is required(R v Spies [2018] QCA 36, [28]). Intention ‘Intention’ has no specific legal definition",https://jade.io/article/574622,jade
2399,438,"QCA 36,","No proof of bodily harm is required(R v Spies [2018] QCA 36, [28]). Intention ‘Intention’ has no specific legal definition and is",https://jade.io/article/574622,jade
2400,438,[28]).,"of bodily harm is required(R v Spies [2018] QCA 36, [28]). Intention ‘Intention’ has no specific legal definition and is to",https://jade.io/article/574622/section/140558,jade
2401,438,[2016]HCA 12.,‘purpose or design’. See Zaburoni v The Queen(2016)256 CLR 482; [2016]HCA 12. See further Chapter 8.1–Intention. In R v Ping [2006]2 Qd,https://jade.io/article/460468,jade
2402,438,"[2006]2 Qd R 69,","[2016]HCA 12. See further Chapter 8.1–Intention. In R v Ping [2006]2 Qd R 69, Chesterman J held at [27] that: The words of s",https://jade.io/article/169145,jade
2403,438,[27],"v Ping [2006]2 Qd R 69, Chesterman J held at [27] that: The words of s 320A are plain and unambiguous;",https://jade.io/article/169145/section/140176,jade
2404,439,"[2004]QCA 192,","intentionally inflicted severe pain or suffering. In R v LM [2004]QCA 192, McMurdo P held at [94] that: To convict the appellant,",https://jade.io/article/168446,jade
2405,439,[94],"In R v LM [2004]QCA 192, McMurdo P held at [94] that: To convict the appellant, the jury must have been",https://jade.io/article/168446/section/1363,jade
2406,439,"[2006]QCA 291,","misdirection on this issue was discussed in R v HAC [2006]QCA 291, where Jerrard JA stated at [47] that: It is not",https://jade.io/article/169396,jade
2407,439,[47],"R v HAC [2006]QCA 291, where Jerrard JA stated at [47] that: It is not sufficient if different jurors convict on",https://jade.io/article/169396/section/777,jade
2408,439,161Q,"complainant’. Aggravation The offence is a prescribed offence under s 161Q of the Penalties and Sentences Act 1992(Qld), meaning a serious",https://jade.io/article/352736/section/443071,jade
2409,439,"Penalties and Sentences Act 1992(Qld),","offence is a prescribed offence under s 161Q of the Penalties and Sentences Act 1992(Qld), meaning a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2410,439,"1992(Qld),","offence under s 161Q of the Penalties and Sentences Act 1992(Qld), meaning a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2411,441,"[1993]1 Qd R 643,[645-646](McPherson","penetrated, not merely the cuticle or outer skin(R v Jervis [1993]1 Qd R 643,[645-646](McPherson ACJ)). It does not matter how the wound was inflicted.",https://jade.io/citation/2673493,jade
2412,441,(1973)133 CLR 209).,268 and 269 is not available (Kaporonovski v The Queen (1973)133 CLR 209). It is a circumstance of aggravation if the offence is,https://jade.io/article/66420,jade
2413,441,108B,"was adversely affected by an intoxicating substance, pursuant to s 108B of the Penalties and Sentences Act 1992 (Qld). See s",https://jade.io/article/352736/section/1041,jade
2414,441,Penalties and,"by an intoxicating substance, pursuant to s 108B of the Penalties and Sentences Act 1992 (Qld). See s 365C of the Criminal",https://jade.io/article/352736,jade
2415,441,Sentences Act 1992,"intoxicating substance, pursuant to s 108B of the Penalties and Sentences Act 1992 (Qld). See s 365C of the Criminal Code for circumstances",https://jade.io/article/352736,jade
2416,441,1992 (Qld).,pursuant to s 108B of the Penalties and Sentences Act 1992 (Qld). See s 365C of the Criminal Code for circumstances in,https://jade.io/article/352736,jade
2417,441,(Qld).,to s 108B of the Penalties and Sentences Act 1992 (Qld). See s 365C of the Criminal Code for circumstances in,https://jade.io/article/352736,jade
2418,443,Domestic and Family Violence,the defendant was ‘associated domestic violence’ as defined in the Domestic and Family Violence Protection Act 2012(Qld). Section 1 of the Criminal Code provides,https://jade.io/article/286296,jade
2419,443,Protection Act 2012(Qld).,domestic violence’ as defined in the Domestic and Family Violence Protection Act 2012(Qld). Section 1 of the Criminal Code provides that a ‘domestic,https://jade.io/article/286296,jade
2420,443,2012(Qld).,as defined in the Domestic and Family Violence Protection Act 2012(Qld). Section 1 of the Criminal Code provides that a ‘domestic,https://jade.io/article/286296,jade
2421,443,Domestic and Family Violence Protection Act 2012(Qld).,"is a ‘relevant relationship’ pursuant to s 13 of the Domestic and Family Violence Protection Act 2012(Qld). Part 2, Division 3 of that Act provides, in ss",https://jade.io/article/286296,jade
2422,443,2012(Qld).,"s 13 of the Domestic and Family Violence Protection Act 2012(Qld). Part 2, Division 3 of that Act provides, in ss",https://jade.io/article/286296,jade
2423,443,Domestic and Family Violence Protection Act 2012,"‘Associated domestic violence’ is defined in s 9 of the Domestic and Family Violence Protection Act 2012 (Qld). It is domestic violence towards a relative, associate, or",https://jade.io/article/286296,jade
2424,443,2012,"s 9 of the Domestic and Family Violence Protection Act 2012 (Qld). It is domestic violence towards a relative, associate, or",https://jade.io/article/286296,jade
2425,443,(Qld).,"9 of the Domestic and Family Violence Protection Act 2012 (Qld). It is domestic violence towards a relative, associate, or child",https://jade.io/article/286296,jade
2426,443,Criminal,"blood circulation, or both.’ This subsection was inserted by the Criminal Formatting Tests (Test Edition) 443 Test publisher for QLD bench",https://jade.io/article/1115844,jade
2427,443,443 Formatting Tests Test publisher for QLD bench books (Test Edition),subsection was inserted by the Criminal Formatting Tests (Test Edition) 443 Test publisher for QLD bench books,https://jade.io/article/1115844,jade
2428,443,,,https://jade.io/article/1115844,jade
2429,444,,,https://jade.io/article/1115844,jade
2430,444,,,https://jade.io/article/1115844,jade
2431,444,10 Assaults and Other Non-Fatal Offences Against the Person,10 Assaults and Other Non-Fatal Offences Against the Person Justice Legislation (Sexual Violence and Other Matters) Amendment Act 2024(Qld),https://jade.io/article/1115844,jade
2432,444,Justice Legislation (Sexual Violence and Other Matters) Amendment Act 2024(Qld),"10 Assaults and Other Non-Fatal Offences Against the Person Justice Legislation (Sexual Violence and Other Matters) Amendment Act 2024(Qld) and commenced on 23 September 2024. The definition, which does",https://jade.io/article/1115844,jade
2433,444,2024(Qld),"Person Justice Legislation (Sexual Violence and Other Matters) Amendment Act 2024(Qld) and commenced on 23 September 2024. The definition, which does",https://jade.io/article/1115844,jade
2434,444,[2023]QCA 265.,involving the restriction of breathing(as discussed in R v WCA [2023]QCA 265. There is no transitional provision for the amendment. Because the,https://jade.io/article/1059914,jade
2435,444,(1990)169 CLR 515).,"the provision on 23 September 2024(see Rodway v The Queen (1990)169 CLR 515). Prior to the amendment, the meaning of ‘choked’ was considered",https://jade.io/article/67558,jade
2436,444,(2020)4 QR 171.,"considered by the Court of Appeal in R v HBZ (2020)4 QR 171. There, Mullins JA(McMurdo JA and Boddice J agreeing)held at 187",https://jade.io/article/725790,jade
2437,444,187,"171. There, Mullins JA(McMurdo JA and Boddice J agreeing)held at 187 the trial judge was correct to direct the jury that",https://jade.io/article/725790/section/140083,jade
2438,444,"[2015]2 Qd R 307,","reached by the Court of Appeal in R v Major [2015]2 Qd R 307, and that of Hart J in R v Sleep [1966]Qd",https://jade.io/article/295309,jade
2439,444,"[1966]Qd R 47,","307, and that of Hart J in R v Sleep [1966]Qd R 47, and should be approached with caution. 10.8.3 Suggested direction [Last",https://jade.io/citation/3073580,jade
2440,449,"(1988)87 Cr App R 189. purpose of ‘administering’,",into the face of a complainant: see R v Gillard (1988)87 Cr App R 189. In R v Murphy [1996]QCA 256 the majority of the court held that,https://jade.io/citation/3387102,jade
2441,449,[1996]QCA 256 insufficient if no more is,"Gillard (1988)87 Cr App R 189. In R v Murphy [1996]QCA 256 the majority of the court held that for the purpose of ‘administering’, it is insufficient",https://jade.io/article/165601,jade
2442,449,[2002]QCA 357,"a stupefying thing. In R v Arnold; Ex parte A-G [2002]QCA 357 at [39], it was stated that ‘[t]he ordinary meaning of",https://jade.io/article/167697,jade
2443,449,"[39],","In R v Arnold; Ex parte A-G [2002]QCA 357 at [39], it was stated that ‘[t]he ordinary meaning of the word",https://jade.io/article/167697/section/139989,jade
2444,451,"(1988)87 Cr App R 189. purpose of ‘administering’,",into the face of a complainant: see R v Gillard (1988)87 Cr App R 189. In R v Murphy [1996]QCA 256 the majority of the court held that,https://jade.io/citation/3387102,jade
2445,451,[1996]QCA 256 insufficient if no more is,"Gillard (1988)87 Cr App R 189. In R v Murphy [1996]QCA 256 the majority of the court held that for the purpose of ‘administering’, it is insufficient",https://jade.io/article/165601,jade
2446,451,"[1996]QCA 93,","R v Barton (1931)25 QJPR 81. In R v S [1996]QCA 93, Fryberg J observed at 8-9: It may be relevant to",https://jade.io/article/165513,jade
2447,451,8-9:,"In R v S [1996]QCA 93, Fryberg J observed at 8-9: It may be relevant to take into account the quantity",https://jade.io/article/165513/section/140941,jade
2448,454,"[1978]Qd R 151,","or made apprehensive. This is an objective test(R v Zaphir [1978]Qd R 151, [163]-[164]). ‘Likely’ in this context conveys a substantial–a real and",https://jade.io/citation/2677011,jade
2449,454,[163]-[164]).,"This is an objective test(R v Zaphir [1978]Qd R 151, [163]-[164]). ‘Likely’ in this context conveys a substantial–a real and not",https://jade.io/citation/2677011/section/4301,jade
2450,454,[1997]1 Qd R 623).,"e.g, the comments of Pincus JA in R v T [1997]1 Qd R 623). Section 1 of the Criminal Code contains definitions of ‘dwelling’,‘premises’,",https://jade.io/article/165603,jade
2451,457,"[1978]Qd R 151,","in itself involve a criminal or unlawful connotation(R v Zaphir [1978]Qd R 151, [180]). In Zaphir, at[164], Wanstall CJ stated that it is",https://jade.io/citation/2677011,jade
2452,457,[180]).,"a criminal or unlawful connotation(R v Zaphir [1978]Qd R 151, [180]). In Zaphir, at[164], Wanstall CJ stated that it is sufficient",https://jade.io/citation/2677011/section/3475,jade
2453,457,"[1978]Qd R 151,[163-164]).","made apprehensive. This is an objective test(see R v Zaphir [1978]Qd R 151,[163-164]). Formatting Tests (Test Edition) 457 Test publisher for QLD bench",https://jade.io/citation/2677011,jade
2454,458,"Penalties and Sentences Act 1992(Qld),","offence is a prescribed offence under s 161Q of the Penalties and Sentences Act 1992(Qld), so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2455,458,"1992(Qld),","offence under s 161Q of the Penalties and Sentences Act 1992(Qld), so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2456,458,"1992(Qld),","offence under s 161Q of the Penalties and Sentences Act 1992(Qld), so a serious organised crime circumstance of aggravation is applicable.",https://jade.io/article/352736,jade
2457,458,Penalties and Sentences Act 1992,"under s 161Q, see Part 9D, Division 1 of the Penalties and Sentences Act 1992 for relevant definitions. The offence is also aggravated where the",https://jade.io/article/352736,jade
2458,461,(1880)5 QBD 307;,thing (R v Hennah(1877)13 Cox CC 547; R v Cramp (1880)5 QBD 307; R v Barton(1931)25 QJPR 81). It is a question of,https://jade.io/citation/5314252,jade
2459,463,"[1999]QCA 392,","March 2025] Section 328A contains two offences(see Attorney-General v Harris [1999]QCA 392, [24]). Under s 328A(1)it is an offence to operate a",https://jade.io/article/166413,jade
2460,463,[24]).,"Section 328A contains two offences(see Attorney-General v Harris [1999]QCA 392, [24]). Under s 328A(1)it is an offence to operate a vehicle",https://jade.io/article/166413/section/140603,jade
2461,464,[2012],"the driver’s own passengers(King v The Queen (2012)245 CLR 588; [2012] HCA 24). Section 328A(6)states that ‘operate, or in any way",https://jade.io/article/267005,jade
2462,464,HCA 24).,"driver’s own passengers(King v The Queen (2012)245 CLR 588; [2012] HCA 24). Section 328A(6)states that ‘operate, or in any way interfere with",https://jade.io/article/267005,jade
2463,464,"(1992)173 CLR 572,","a situation which, viewed objectively, was dangerous (R v Jiminez (1992)173 CLR 572, 583; McBride v The Queen (1966)115 CLR 44,[50-51]). For the",https://jade.io/article/67673,jade
2464,464,583;,"viewed objectively, was dangerous (R v Jiminez (1992)173 CLR 572, 583; McBride v The Queen (1966)115 CLR 44,[50-51]). For the driving",https://jade.io/article/67673/section/140999,jade
2465,464,"(1966)115 CLR 44,[50-51]).","v Jiminez (1992)173 CLR 572, 583; McBride v The Queen (1966)115 CLR 44,[50-51]). For the driving to be dangerous, there must be some",https://jade.io/article/65903,jade
2466,464,"(1992)173 CLR 572,","drive with less then due care and attention(R v Jiminez (1992)173 CLR 572, 579). In McBride v The Queen (1966)115 CLR 44, [49-50],",https://jade.io/article/67673,jade
2467,464,579).,"then due care and attention(R v Jiminez (1992)173 CLR 572, 579). In McBride v The Queen (1966)115 CLR 44, [49-50], the",https://jade.io/article/67673/section/140046,jade
2468,464,"(1966)115 CLR 44,","Jiminez (1992)173 CLR 572, 579). In McBride v The Queen (1966)115 CLR 44, [49-50], the Court noted that ‘dangerously’ entails some serious breach",https://jade.io/article/65903,jade
2469,464,"(1966)115 CLR 44,","result which determines whether driving was dangerous(McBride v The Queen (1966)115 CLR 44, [50]). When it is alleged that the manner of operation",https://jade.io/article/65903,jade
2470,464,[50]).,"whether driving was dangerous(McBride v The Queen (1966)115 CLR 44, [50]). When it is alleged that the manner of operation was",https://jade.io/article/65903/section/821,jade
2471,464,"[2012]QCA 330,","driving was dangerous to the public. In R v Kuruvinakunnel [2012]QCA 330, it was held that: ‘If the jury is satisfied beyond",https://jade.io/article/287218,jade
2472,465,"[2009]1 Qd R 476,","24, 25, and 31, may be raised(see R v Wilson [2009]1 Qd R 476, [15]; see also R v Grimaldi [2011]QCA 114). In relation",https://jade.io/article/85685,jade
2473,465,[15];,"may be raised(see R v Wilson [2009]1 Qd R 476, [15]; see also R v Grimaldi [2011]QCA 114). In relation to",https://jade.io/article/85685/section/140827,jade
2474,465,[2011]QCA 114).,"[2009]1 Qd R 476, [15]; see also R v Grimaldi [2011]QCA 114). In relation to the defence of mistake of fact in",https://jade.io/article/218193,jade
2475,465,"[2003]QCA 567,","mistake of fact in s 24, see R v Plath [2003]QCA 567, [7] and R v Perham [2016]QCA 123, [34]. Meaning of",https://jade.io/article/168245,jade
2476,465,[7],"fact in s 24, see R v Plath [2003]QCA 567, [7] and R v Perham [2016]QCA 123, [34]. Meaning of in",https://jade.io/article/168245/section/140705,jade
2477,465,[2016]QCA,"R v Plath [2003]QCA 567, [7] and R v Perham [2016]QCA 123, [34]. Meaning of in ‘any place’ The offence can",https://jade.io/article/463943,jade
2478,465,"123,","v Plath [2003]QCA 567, [7] and R v Perham [2016]QCA 123, [34]. Meaning of in ‘any place’ The offence can occur",https://jade.io/article/463943,jade
2479,465,[34].,"Plath [2003]QCA 567, [7] and R v Perham [2016]QCA 123, [34]. Meaning of in ‘any place’ The offence can occur in‘any",https://jade.io/article/463943/section/140626,jade
2480,465,(1991)172 CLR 378).,significant cause of that result(see also Royall v The Queen (1991)172 CLR 378). Circumstances of aggravation It is an aggravation to s 328A(1)if,https://jade.io/article/67628,jade
2481,465,"[2006]1 Qd R 250,","adversely affected by an intoxicating substance. In R v Anderson [2006]1 Qd R 250, Keane JA(with whose reasons Williams JA agreed), approved at [70]",https://jade.io/article/169002,jade
2482,465,[70],"250, Keane JA(with whose reasons Williams JA agreed), approved at [70] a direction to the jury which explained ‘adversely affected by",https://jade.io/article/169002/section/140338,jade
2483,470,[1972]VR 305.,it for an aggressive or offensive purpose: Miller v Hrvojevic [1972]VR 305. To be ‘armed’ with a weapon means that the defendant,https://jade.io/article/537484,jade
2484,470,[1972]VR 305.,available for immediate use as a weapon: Miller v Hrvojevic [1972]VR 305. Formatting Tests (Test Edition) 470 Test publisher for QLD bench,https://jade.io/article/537484,jade
2485,471,[1999]NSWCCA 14.,"v Brougham (1986)43 SASR 187,191 (King CJ); R v Leoni [1999]NSWCCA 14. For offences including assault as an element: (a) It is",https://jade.io/article/136049,jade
2486,471,(1981)147 CLR 383,"if ‘actual violence’ is used. In R v De Simoni (1981)147 CLR 383 at 394, Gibbs CJ stated: [i]nmyopinionthereisnodifferencebetweenusingactualviolencetoanyperson, andusingpersonalviolence to any person.",https://jade.io/article/66915,jade
2487,471,"394,","used. In R v De Simoni (1981)147 CLR 383 at 394, Gibbs CJ stated: [i]nmyopinionthereisnodifferencebetweenusingactualviolencetoanyperson, andusingpersonalviolence to any person. Actual violence",https://jade.io/article/66915/section/140850,jade
2488,474,"[2016]QCA 306,","drawn from R v FAK (2016)263 A Crim R 322; [2016]QCA 306, especially at [71]-[78]. The sample direction concerning “guardianship” is drawn",https://jade.io/article/505840,jade
2489,474,[71]-[78].,"FAK (2016)263 A Crim R 322; [2016]QCA 306, especially at [71]-[78]. The sample direction concerning “guardianship” is drawn from R v",https://jade.io/article/505840/section/21828,jade
2490,474,(1997)91 A Crim R 590[1997],"sample direction concerning “guardianship” is drawn from R v G (1997)91 A Crim R 590[1997] Library 970147. , 599; Gummow v R 11.1.3 Suggested Directions",https://jade.io/citation/2694939,jade
